Date,Avg_Max,Avg_Min,Valid_Max_Count,Valid_Min_Count
2026-01-11,4.2,-2.5,13,13
2026-01-12,0.8,-3.6,13,13
2026-01-13,6.2,-2.0,13,13
2026-01-14,0.1,-2.9,13,13
2026-01-15,4.1,-1.8,13,13
2026-01-16,6.6,0.8,13,13
2026-01-17,6.8,-1.6,13,13
2026-01-18,2.8,-3.1,13,13
2026-01-19,3.2,-3.7,13,13
2026-01-20,2.1,-4.5,13,13
2026-01-21,-1.8,-4.7,13,13
2026-01-22,-2.1,-5.4,13,13
2026-01-23,-0.7,-4.7,13,13
2026-01-24,-0.6,-6.1,13,13
2026-01-25,-2.2,-6.0,13,13
2026-01-26,-0.2,-6.4,13,13
2026-01-27,3.1,-5.0,13,13
2026-01-28,0.2,-3.6,13,13
2026-01-29,-0.3,-4.3,13,13
2026-01-30,-0.6,-4.3,13,13
2026-01-31,0.4,-4.3,13,13
