intl_id,storm_number,storm_name,gen_date,datetime,grade,latitude,longitude,pressure,wind_speed,dlr_lr_50,sr_50,dlr_lr_30,sr_30,landfall
2401,0001,EWINIAR,20240830,24052712,002,5,172,1239,970,070,90020,0020,30120,
2401,0001,EWINIAR,20240830,24052718,002,5,178,1245,970,070,90020,0020,30120,
2401,0001,EWINIAR,20240830,24052800,002,5,185,1255,975,065,90030,0030,30150,
2401,0001,EWINIAR,20240830,24052806,002,5,198,1266,975,065,90030,0030,30150,
2401,0001,EWINIAR,20240830,24052812,002,5,211,1282,975,065,90030,0030,30150,
2401,0001,EWINIAR,20240830,24052818,002,5,230,1293,975,065,90030,0030,30150,
2401,0001,EWINIAR,20240830,24052900,002,4,243,1309,980,060,40040,0020,30150,
2401,0001,EWINIAR,20240830,24052903,002,4,249,1316,980,060,40040,0020,30150,
2401,0001,EWINIAR,20240830,24052906,002,4,256,1322,980,060,40040,0020,30150,
2401,0001,EWINIAR,20240830,24052912,002,4,264,1331,985,055,40040,0020,30150,
2401,0001,EWINIAR,20240830,24052918,002,4,275,1340,990,050,00000,0000,30150,
2401,0001,EWINIAR,20240830,24053000,002,3,280,1347,992,045,00000,0000,30180,
2401,0001,EWINIAR,20240830,24053006,002,3,289,1359,996,040,00000,0000,30180,
2401,0001,EWINIAR,20240830,24053012,002,3,298,1369,996,040,00000,0000,30180,
2401,0001,EWINIAR,20240830,24053018,002,6,314,1377,998,000,,,,
2401,0001,EWINIAR,20240830,24053100,002,6,330,1401,1000,000,,,,
2401,0001,EWINIAR,20240830,24053106,002,6,349,1432,996,000,,,,
2401,0001,EWINIAR,20240830,24053112,002,6,365,1468,994,000,,,,
2401,0001,EWINIAR,20240830,24053118,002,6,380,1509,992,000,,,,
2401,0001,EWINIAR,20240830,24060100,002,6,391,1551,992,000,,,,
2401,0001,EWINIAR,20240830,24060106,002,6,405,1592,992,000,,,,
2401,0001,EWINIAR,20240830,24060112,002,6,415,1629,992,000,,,,
2401,0001,EWINIAR,20240830,24060118,002,6,430,1685,992,000,,,,
2401,0001,EWINIAR,20240830,24060200,002,6,446,1743,992,000,,,,
2401,0001,EWINIAR,20240830,24060206,002,6,462,1791,992,000,,,,
2401,0001,EWINIAR,20240830,24060212,002,6,479,1849,988,000,,,,
2402,0002,MALIKSI,20240905,24053000,002,2,180,1119,1002,000,,,,
2402,0002,MALIKSI,20240905,24053006,002,2,182,1119,1000,000,,,,
2402,0002,MALIKSI,20240905,24053012,002,2,183,1119,1000,000,,,,
2402,0002,MALIKSI,20240905,24053018,002,2,189,1122,1000,000,,,,
2402,0002,MALIKSI,20240905,24053100,002,3,198,1126,998,035,00000,0000,40180,
2402,0002,MALIKSI,20240905,24053106,002,3,203,1119,998,035,00000,0000,40180,
2402,0002,MALIKSI,20240905,24053112,002,2,212,1113,1000,000,,,,
2402,0002,MALIKSI,20240905,24053118,002,2,218,1115,1000,000,,,,
2402,0002,MALIKSI,20240905,24060100,002,2,224,1118,1004,000,,,,
2402,0002,MALIKSI,20240905,24060106,002,2,235,1123,1004,000,,,,
2402,0002,MALIKSI,20240905,24060112,002,2,240,1134,1004,000,,,,
2402,0002,MALIKSI,20240905,24060118,002,2,248,1152,1006,000,,,,
2402,0002,MALIKSI,20240905,24060200,002,6,249,1164,1006,000,,,,
2402,0002,MALIKSI,20240905,24060206,002,6,248,1200,1004,000,,,,
2402,0002,MALIKSI,20240905,24060212,002,6,238,1233,1004,000,,,,
2402,0002,MALIKSI,20240905,24060218,002,6,238,1242,1002,000,,,,
2402,0002,MALIKSI,20240905,24060300,002,6,239,1264,1004,000,,,,
2402,0002,MALIKSI,20240905,24060306,002,6,240,1282,1002,000,,,,
2402,0002,MALIKSI,20240905,24060312,002,6,241,1298,1002,000,,,,
2402,0002,MALIKSI,20240905,24060318,002,6,245,1316,1002,000,,,,
2402,0002,MALIKSI,20240905,24060400,002,6,248,1337,1004,000,,,,
2402,0002,MALIKSI,20240905,24060406,002,6,248,1351,1004,000,,,,
2402,0002,MALIKSI,20240905,24060412,002,6,249,1364,1006,000,,,,
2402,0002,MALIKSI,20240905,24060418,002,6,249,1373,1008,000,,,,
2402,0002,MALIKSI,20240905,24060500,002,6,248,1380,1010,000,,,,
2402,0002,MALIKSI,20240905,24060506,002,6,248,1390,1010,000,,,,
2403,0004,GAEMI,20241021,24071900,002,2,114,1331,1004,000,,,,
2403,0004,GAEMI,20241021,24071906,002,2,126,1323,1004,000,,,,
2403,0004,GAEMI,20241021,24071912,002,2,141,1313,1006,000,,,,
2403,0004,GAEMI,20241021,24071918,002,2,149,1296,1004,000,,,,
2403,0004,GAEMI,20241021,24072000,002,3,155,1285,1002,035,00000,0000,90180,
2403,0004,GAEMI,20241021,24072006,002,3,162,1275,1000,040,00000,0000,90180,
2403,0004,GAEMI,20241021,24072012,002,3,163,1268,998,040,00000,0000,90180,
2403,0004,GAEMI,20241021,24072018,002,3,163,1262,998,040,00000,0000,90180,
2403,0004,GAEMI,20241021,24072100,002,3,164,1257,994,045,00000,0000,90180,
2403,0004,GAEMI,20241021,24072106,002,4,164,1256,992,050,00000,0000,90180,
2403,0004,GAEMI,20241021,24072112,002,4,165,1255,992,050,00000,0000,90180,
2403,0004,GAEMI,20241021,24072118,002,4,168,1255,985,060,90020,0020,90240,
2403,0004,GAEMI,20241021,24072200,002,5,172,1255,980,065,90030,0030,90240,
2403,0004,GAEMI,20241021,24072206,002,5,177,1255,980,065,90040,0040,90240,
2403,0004,GAEMI,20241021,24072212,002,5,182,1254,980,065,90050,0050,30350,
2403,0004,GAEMI,20241021,24072218,002,5,187,1252,975,070,90060,0060,30350,
2403,0004,GAEMI,20241021,24072300,002,5,195,1251,970,075,90060,0060,30350,
2403,0004,GAEMI,20241021,24072306,002,5,207,1250,970,075,90060,0060,30350,
2403,0004,GAEMI,20241021,24072312,002,5,220,1245,965,075,90060,0060,30375,
2403,0004,GAEMI,20241021,24072315,002,5,226,1239,955,080,90060,0060,30375,
2403,0004,GAEMI,20241021,24072318,002,5,228,1235,950,085,90060,0060,30375,
2403,0004,GAEMI,20241021,24072321,002,5,231,1234,945,085,90060,0060,30375,
2403,0004,GAEMI,20241021,24072400,002,5,236,1232,945,085,40070,0050,20375,
2403,0004,GAEMI,20241021,24072403,002,5,239,1229,935,090,40070,0050,20375,
2403,0004,GAEMI,20241021,24072406,002,5,242,1225,935,090,40070,0050,20375,
2403,0004,GAEMI,20241021,24072409,002,5,241,1219,950,075,30090,0070,20375,
2403,0004,GAEMI,20241021,24072412,002,5,235,1216,960,065,30090,0070,20375,
2403,0004,GAEMI,20241021,24072415,002,4,241,1218,970,060,30090,0070,20375,
2403,0004,GAEMI,20241021,24072418,002,4,248,1214,970,060,30090,0070,20375,
2403,0004,GAEMI,20241021,24072500,002,4,251,1203,970,060,30090,0070,40400,
2403,0004,GAEMI,20241021,24072506,002,4,252,1197,975,055,30090,0070,40400,
2403,0004,GAEMI,20241021,24072512,002,4,254,1192,980,050,00000,0000,40400,
2403,0004,GAEMI,20241021,24072518,002,3,257,1189,980,045,00000,0000,40400,
2403,0004,GAEMI,20241021,24072600,002,3,264,1183,985,040,00000,0000,40400,
2403,0004,GAEMI,20241021,24072606,002,3,275,1177,988,035,00000,0000,40400,
2403,0004,GAEMI,20241021,24072612,002,3,279,1168,990,035,00000,0000,40400,
2403,0004,GAEMI,20241021,24072618,002,2,279,1159,992,000,,,,
2403,0004,GAEMI,20241021,24072700,002,2,284,1152,996,000,,,,
2403,0004,GAEMI,20241021,24072706,002,2,286,1147,996,000,,,,
2403,0004,GAEMI,20241021,24072712,002,2,291,1140,998,000,,,,
2403,0004,GAEMI,20241021,24072718,002,2,296,1136,998,000,,,,
2403,0004,GAEMI,20241021,24072800,002,2,299,1126,1000,000,,,,
2403,0004,GAEMI,20241021,24072806,002,2,295,1109,998,000,,,,
2403,0004,GAEMI,20241021,24072812,002,2,298,1095,998,000,,,,
2403,0004,GAEMI,20241021,24072818,002,2,302,1087,998,000,,,,
2404,0005,PRAPIROON,20241025,24072000,002,2,146,1156,1002,000,,,,
2404,0005,PRAPIROON,20241025,24072006,002,2,153,1151,1002,000,,,,
2404,0005,PRAPIROON,20241025,24072012,002,2,157,1136,1002,000,,,,
2404,0005,PRAPIROON,20241025,24072018,002,2,161,1121,1000,000,,,,
2404,0005,PRAPIROON,20241025,24072100,002,3,160,1113,998,035,00000,0000,90090,
2404,0005,PRAPIROON,20241025,24072106,002,3,166,1111,998,035,00000,0000,90090,
2404,0005,PRAPIROON,20241025,24072112,002,3,175,1106,996,040,00000,0000,90120,
2404,0005,PRAPIROON,20241025,24072118,002,3,186,1102,992,045,00000,0000,90120,
2404,0005,PRAPIROON,20241025,24072200,002,4,195,1092,990,050,00000,0000,90120,
2404,0005,PRAPIROON,20241025,24072206,002,4,201,1085,985,055,90030,0030,90120,
2404,0005,PRAPIROON,20241025,24072212,002,4,205,1081,985,055,90030,0030,90120,
2404,0005,PRAPIROON,20241025,24072218,002,4,211,1078,985,055,90030,0030,90120,
2404,0005,PRAPIROON,20241025,24072300,002,3,215,1075,990,045,00000,0000,90120,
2404,0005,PRAPIROON,20241025,24072306,002,3,216,1076,992,035,00000,0000,90120,
2404,0005,PRAPIROON,20241025,24072312,002,2,215,1067,994,000,,,,
2404,0005,PRAPIROON,20241025,24072318,002,2,215,1064,994,000,,,,
2404,0005,PRAPIROON,20241025,24072400,002,2,216,1065,994,000,,,,
2404,0005,PRAPIROON,20241025,24072406,002,2,217,1066,994,000,,,,
2404,0005,PRAPIROON,20241025,24072412,002,2,217,1066,994,000,,,,
2404,0005,PRAPIROON,20241025,24072418,002,2,208,1074,994,000,,,,
2405,0006,MARIA,20241115,24080506,002,2,240,1408,1004,000,,,,
2405,0006,MARIA,20241115,24080512,002,2,241,1403,1004,000,,,,
2405,0006,MARIA,20241115,24080518,002,2,244,1401,1002,000,,,,
2405,0006,MARIA,20241115,24080600,002,2,250,1402,1004,000,,,,
2405,0006,MARIA,20241115,24080606,002,2,255,1403,1002,000,,,,
2405,0006,MARIA,20241115,24080612,002,2,260,1408,1000,000,,,,
2405,0006,MARIA,20241115,24080618,002,2,261,1411,998,000,,,,
2405,0006,MARIA,20241115,24080700,002,2,261,1412,998,000,,,,
2405,0006,MARIA,20241115,24080706,002,2,258,1414,998,000,,,,
2405,0006,MARIA,20241115,24080712,002,2,256,1422,998,000,,,,
2405,0006,MARIA,20241115,24080718,002,3,257,1427,996,035,00000,0000,30120,
2405,0006,MARIA,20241115,24080800,002,3,266,1440,994,040,00000,0000,30150,
2405,0006,MARIA,20241115,24080806,002,3,276,1447,990,045,00000,0000,30150,
2405,0006,MARIA,20241115,24080812,002,4,287,1453,985,050,00000,0000,30150,
2405,0006,MARIA,20241115,24080818,002,4,298,1456,980,055,90030,0030,20250,
2405,0006,MARIA,20241115,24080900,002,4,308,1460,980,055,90030,0030,20250,
2405,0006,MARIA,20241115,24080906,002,4,324,1460,980,055,90030,0030,20250,
2405,0006,MARIA,20241115,24080912,002,4,333,1459,980,055,90030,0030,20250,
2405,0006,MARIA,20241115,24080918,002,4,342,1460,980,055,90030,0030,10250,
2405,0006,MARIA,20241115,24081000,002,3,350,1460,985,045,00000,0000,10280,
2405,0006,MARIA,20241115,24081006,002,3,360,1455,985,045,00000,0000,10280,
2405,0006,MARIA,20241115,24081012,002,4,365,1452,980,050,00000,0000,10280,
2405,0006,MARIA,20241115,24081018,002,4,369,1450,980,050,00000,0000,10280,
2405,0006,MARIA,20241115,24081100,002,4,376,1444,980,050,00000,0000,10280,
2405,0006,MARIA,20241115,24081106,002,4,377,1439,980,050,00000,0000,10270,
2405,0006,MARIA,20241115,24081109,002,4,378,1436,980,050,00000,0000,10270,
2405,0006,MARIA,20241115,24081112,002,4,379,1434,980,050,00000,0000,10240,
2405,0006,MARIA,20241115,24081115,002,4,380,1430,980,050,00000,0000,10240,
2405,0006,MARIA,20241115,24081118,002,4,383,1426,980,050,00000,0000,10240,
2405,0006,MARIA,20241115,24081121,002,4,387,1421,985,050,00000,0000,10240,
2405,0006,MARIA,20241115,24081123,002,4,389,1418,985,050,00000,0000,10240,#
2405,0006,MARIA,20241115,24081200,002,3,390,1417,992,045,00000,0000,10240,
2405,0006,MARIA,20241115,24081203,002,3,393,1412,994,040,00000,0000,10180,
2405,0006,MARIA,20241115,24081206,002,2,399,1405,998,000,,,,
2405,0006,MARIA,20241115,24081212,002,2,404,1398,1002,000,,,,
2405,0006,MARIA,20241115,24081218,002,2,411,1394,1002,000,,,,
2405,0006,MARIA,20241115,24081300,002,2,414,1390,1004,000,,,,
2405,0006,MARIA,20241115,24081306,002,2,423,1390,1004,000,,,,
2405,0006,MARIA,20241115,24081312,002,2,422,1390,1006,000,,,,
2405,0006,MARIA,20241115,24081318,002,2,422,1390,1006,000,,,,
2405,0006,MARIA,20241115,24081400,002,2,414,1394,1006,000,,,,
2405,0006,MARIA,20241115,24081406,002,2,412,1402,1006,000,,,,
2405,0006,MARIA,20241115,24081412,002,2,416,1415,1006,000,,,,
2406,0007,SON-TINH,20241115,24081012,002,2,265,1541,1000,000,,,,
2406,0007,SON-TINH,20241115,24081018,002,2,268,1550,998,000,,,,
2406,0007,SON-TINH,20241115,24081100,002,3,274,1551,996,035,00000,0000,20180,
2406,0007,SON-TINH,20241115,24081106,002,3,278,1550,996,035,00000,0000,20180,
2406,0007,SON-TINH,20241115,24081112,002,3,288,1545,994,040,00000,0000,20180,
2406,0007,SON-TINH,20241115,24081118,002,3,302,1544,996,035,00000,0000,20180,
2406,0007,SON-TINH,20241115,24081200,002,3,315,1525,998,035,00000,0000,20180,
2406,0007,SON-TINH,20241115,24081206,002,3,323,1515,998,035,00000,0000,20180,
2406,0007,SON-TINH,20241115,24081212,002,3,329,1505,998,035,00000,0000,20180,
2406,0007,SON-TINH,20241115,24081218,002,3,342,1492,998,035,00000,0000,20180,
2406,0007,SON-TINH,20241115,24081300,002,3,352,1478,1000,035,00000,0000,20150,
2406,0007,SON-TINH,20241115,24081306,002,3,361,1467,1000,035,00000,0000,20150,
2406,0007,SON-TINH,20241115,24081312,002,2,370,1460,1004,000,,,,
2406,0007,SON-TINH,20241115,24081318,002,2,387,1456,1006,000,,,,
2406,0007,SON-TINH,20241115,24081400,002,2,398,1457,1006,000,,,,
2406,0007,SON-TINH,20241115,24081406,002,2,417,1465,1006,000,,,,
2406,0007,SON-TINH,20241115,24081412,002,2,434,1480,1004,000,,,,
2406,0007,SON-TINH,20241115,24081418,002,2,446,1504,1004,000,,,,
2406,0007,SON-TINH,20241115,24081500,002,6,473,1547,1002,000,,,,
2406,0007,SON-TINH,20241115,24081506,002,6,475,1577,1000,000,,,,
2406,0007,SON-TINH,20241115,24081512,002,6,476,1610,996,000,,,,
2406,0007,SON-TINH,20241115,24081518,002,6,470,1644,992,000,,,,
2406,0007,SON-TINH,20241115,24081600,002,6,457,1684,990,000,,,,
2406,0007,SON-TINH,20241115,24081606,002,6,458,1731,988,000,,,,
2406,0007,SON-TINH,20241115,24081612,002,6,478,1763,986,000,,,,
2406,0007,SON-TINH,20241115,24081618,002,6,509,1790,984,000,,,,
2406,0007,SON-TINH,20241115,24081700,002,6,536,1809,978,000,,,,
2407,0008,AMPIL,20241126,24081112,002,2,217,1349,1002,000,,,,
2407,0008,AMPIL,20241126,24081118,002,2,220,1354,1000,000,,,,
2407,0008,AMPIL,20241126,24081200,002,2,224,1358,1000,000,,,,
2407,0008,AMPIL,20241126,24081206,002,2,227,1361,998,000,,,,
2407,0008,AMPIL,20241126,24081212,002,3,231,1366,996,035,00000,0000,30120,
2407,0008,AMPIL,20241126,24081218,002,3,236,1371,996,035,00000,0000,30120,
2407,0008,AMPIL,20241126,24081300,002,3,242,1379,994,040,00000,0000,30120,
2407,0008,AMPIL,20241126,24081306,002,3,247,1387,990,045,00000,0000,30120,
2407,0008,AMPIL,20241126,24081312,002,4,253,1390,985,055,90030,0030,30150,
2407,0008,AMPIL,20241126,24081318,002,4,255,1394,975,060,30040,0030,30150,
2407,0008,AMPIL,20241126,24081400,002,4,261,1403,975,060,30050,0030,30150,
2407,0008,AMPIL,20241126,24081406,002,4,268,1409,975,060,30050,0030,30150,
2407,0008,AMPIL,20241126,24081412,002,4,275,1413,975,060,30050,0030,30210,
2407,0008,AMPIL,20241126,24081418,002,4,285,1413,975,060,30060,0040,30240,
2407,0008,AMPIL,20241126,24081500,002,5,295,1412,970,065,30060,0040,30270,
2407,0008,AMPIL,20241126,24081506,002,5,306,1411,965,070,30070,0050,30270,
2407,0008,AMPIL,20241126,24081509,002,5,311,1410,955,080,30070,0050,30270,
2407,0008,AMPIL,20241126,24081512,002,5,316,1408,950,085,30090,0060,30270,
2407,0008,AMPIL,20241126,24081515,002,5,320,1408,950,085,30090,0060,30270,
2407,0008,AMPIL,20241126,24081518,002,5,326,1408,950,085,30090,0050,30240,
2407,0008,AMPIL,20241126,24081521,002,5,332,1409,950,085,30090,0050,30240,
2407,0008,AMPIL,20241126,24081600,002,5,335,1407,950,085,30090,0050,30240,
2407,0008,AMPIL,20241126,24081603,002,5,338,1408,950,085,30090,0050,30240,
2407,0008,AMPIL,20241126,24081606,002,5,341,1411,950,085,30090,0050,30240,
2407,0008,AMPIL,20241126,24081609,002,5,345,1417,950,085,30090,0050,30210,
2407,0008,AMPIL,20241126,24081612,002,5,350,1420,950,085,30090,0050,30210,
2407,0008,AMPIL,20241126,24081615,002,5,355,1423,950,085,30090,0050,30210,
2407,0008,AMPIL,20241126,24081618,002,5,359,1429,950,085,30090,0050,30210,
2407,0008,AMPIL,20241126,24081700,002,5,366,1438,950,085,30070,0040,30210,
2407,0008,AMPIL,20241126,24081706,002,5,373,1456,955,070,30070,0040,30210,
2407,0008,AMPIL,20241126,24081712,002,5,373,1482,960,065,30070,0040,30210,
2407,0008,AMPIL,20241126,24081718,002,4,383,1501,965,060,30070,0040,30240,
2407,0008,AMPIL,20241126,24081800,002,4,395,1528,970,055,30090,0060,30270,
2407,0008,AMPIL,20241126,24081806,002,4,405,1553,970,055,30090,0060,20300,
2407,0008,AMPIL,20241126,24081812,002,4,418,1580,975,050,00000,0000,20400,
2407,0008,AMPIL,20241126,24081818,002,4,431,1607,975,050,00000,0000,20400,
2407,0008,AMPIL,20241126,24081900,002,6,442,1625,976,000,,,,
2407,0008,AMPIL,20241126,24081906,002,6,461,1648,976,000,,,,
2407,0008,AMPIL,20241126,24081912,002,6,479,1678,976,000,,,,
2407,0008,AMPIL,20241126,24081918,002,6,507,1704,972,000,,,,
2407,0008,AMPIL,20241126,24082000,002,6,539,1706,964,000,,,,
2407,0008,AMPIL,20241126,24082006,002,6,555,1705,960,000,,,,
2407,0008,AMPIL,20241126,24082012,002,6,569,1714,962,000,,,,
2407,0008,AMPIL,20241126,24082018,002,6,578,1723,968,000,,,,
2407,0008,AMPIL,20241126,24082100,002,6,591,1748,968,000,,,,
2407,0008,AMPIL,20241126,24082106,002,6,604,1781,972,000,,,,
2408,0009,WUKONG,20241126,24081118,002,2,239,1467,1002,000,,,,
2408,0009,WUKONG,20241126,24081200,002,2,245,1479,1004,000,,,,
2408,0009,WUKONG,20241126,24081206,002,2,254,1486,1004,000,,,,
2408,0009,WUKONG,20241126,24081212,002,2,259,1494,1006,000,,,,
2408,0009,WUKONG,20241126,24081218,002,2,262,1498,1004,000,,,,
2408,0009,WUKONG,20241126,24081300,002,3,264,1501,1002,035,00000,0000,30120,
2408,0009,WUKONG,20241126,24081306,002,3,265,1504,1002,035,00000,0000,30120,
2408,0009,WUKONG,20241126,24081312,002,3,272,1505,1004,035,00000,0000,30120,
2408,0009,WUKONG,20241126,24081318,002,3,283,1498,1002,035,00000,0000,30120,
2408,0009,WUKONG,20241126,24081400,002,3,292,1492,1002,035,00000,0000,30090,
2408,0009,WUKONG,20241126,24081406,002,3,306,1479,1002,035,00000,0000,30090,
2408,0009,WUKONG,20241126,24081412,002,2,318,1472,1006,000,,,,
2408,0009,WUKONG,20241126,24081418,002,2,342,1466,1006,000,,,,
2408,0009,WUKONG,20241126,24081500,002,2,358,1463,1008,000,,,,
2408,0009,WUKONG,20241126,24081506,002,2,372,1472,1008,000,,,,
2408,0009,WUKONG,20241126,24081512,002,2,389,1482,1008,000,,,,
2408,0009,WUKONG,20241126,24081518,002,2,402,1505,1008,000,,,,
2408,0009,WUKONG,20241126,24081600,002,2,399,1527,1008,000,,,,
2408,0009,WUKONG,20241126,24081606,002,2,395,1565,1008,000,,,,
2408,0009,WUKONG,20241126,24081612,002,6,394,1605,1006,000,,,,
2408,0009,WUKONG,20241126,24081618,002,6,393,1637,1006,000,,,,
2408,0009,WUKONG,20241126,24081700,002,6,392,1669,1004,000,,,,
2408,0009,WUKONG,20241126,24081706,002,6,391,1697,1004,000,,,,
2408,0009,WUKONG,20241126,24081712,002,6,389,1725,1004,000,,,,
2408,0009,WUKONG,20241126,24081718,002,6,390,1750,1004,000,,,,
2408,0009,WUKONG,20241126,24081800,002,6,393,1764,1004,000,,,,
2408,0009,WUKONG,20241126,24081806,002,6,391,1777,1006,000,,,,
2408,0009,WUKONG,20241126,24081812,002,6,390,1789,1008,000,,,,
2408,0009,WUKONG,20241126,24081818,002,6,394,1796,1008,000,,,,
2408,0009,WUKONG,20241126,24081900,002,6,395,1798,1010,000,,,,
2408,0009,WUKONG,20241126,24081906,002,6,397,1801,1010,000,,,,
2409,0010,JONGDARI,20241203,24081800,002,2,235,1268,1004,000,,,,
2409,0010,JONGDARI,20241203,24081806,002,2,238,1265,1000,000,,,,
2409,0010,JONGDARI,20241203,24081812,002,3,241,1264,998,035,00000,0000,30150,
2409,0010,JONGDARI,20241203,24081818,002,3,246,1262,998,035,00000,0000,30150,
2409,0010,JONGDARI,20241203,24081900,002,3,252,1262,998,035,00000,0000,30150,
2409,0010,JONGDARI,20241203,24081906,002,3,263,1260,996,040,00000,0000,30150,
2409,0010,JONGDARI,20241203,24081912,002,3,276,1259,996,040,00000,0000,30150,
2409,0010,JONGDARI,20241203,24081918,002,3,294,1256,996,040,00000,0000,30150,
2409,0010,JONGDARI,20241203,24082000,002,3,310,1258,998,040,00000,0000,30150,
2409,0010,JONGDARI,20241203,24082006,002,3,326,1254,998,035,00000,0000,30150,
2409,0010,JONGDARI,20241203,24082012,002,3,340,1260,1002,035,00000,0000,30150,
2409,0010,JONGDARI,20241203,24082018,002,3,366,1254,1004,035,00000,0000,30150,
2409,0010,JONGDARI,20241203,24082100,002,2,377,1261,1006,000,,,,
2409,0010,JONGDARI,20241203,24082106,002,2,390,1279,1006,000,,,,
2409,0010,JONGDARI,20241203,24082112,002,2,402,1303,1006,000,,,,
2409,0010,JONGDARI,20241203,24082118,002,2,423,1321,1004,000,,,,
2409,0010,JONGDARI,20241203,24082200,002,6,421,1337,1002,000,,,,
2409,0010,JONGDARI,20241203,24082206,002,6,436,1360,1000,000,,,,
2409,0010,JONGDARI,20241203,24082212,002,6,447,1383,1000,000,,,,
2410,0012,SHANSHAN,20241203,24082006,002,2,148,1477,1008,000,,,,
2410,0012,SHANSHAN,20241203,24082012,002,2,152,1463,1010,000,,,,
2410,0012,SHANSHAN,20241203,24082018,002,2,156,1451,1008,000,,,,
2410,0012,SHANSHAN,20241203,24082100,002,2,160,1440,1008,000,,,,
2410,0012,SHANSHAN,20241203,24082106,002,2,165,1434,1008,000,,,,
2410,0012,SHANSHAN,20241203,24082112,002,2,166,1429,1006,000,,,,
2410,0012,SHANSHAN,20241203,24082118,002,3,166,1422,1002,035,00000,0000,20120,
2410,0012,SHANSHAN,20241203,24082200,002,3,167,1417,1000,040,00000,0000,20120,
2410,0012,SHANSHAN,20241203,24082206,002,3,166,1416,998,045,00000,0000,20120,
2410,0012,SHANSHAN,20241203,24082212,002,4,166,1416,990,055,90030,0030,20150,
2410,0012,SHANSHAN,20241203,24082218,002,4,166,1414,985,060,90030,0030,20150,
2410,0012,SHANSHAN,20241203,24082300,002,4,174,1415,985,060,90030,0030,20150,
2410,0012,SHANSHAN,20241203,24082306,002,4,178,1414,985,060,90030,0030,20150,
2410,0012,SHANSHAN,20241203,24082312,002,4,181,1414,985,060,90030,0030,10150,
2410,0012,SHANSHAN,20241203,24082318,002,4,187,1413,985,060,90030,0030,10150,
2410,0012,SHANSHAN,20241203,24082400,002,5,200,1413,980,065,90040,0040,10180,
2410,0012,SHANSHAN,20241203,24082406,002,5,217,1410,980,065,90040,0040,10180,
2410,0012,SHANSHAN,20241203,24082412,002,5,223,1408,980,065,90040,0040,10180,
2410,0012,SHANSHAN,20241203,24082418,002,5,236,1402,980,065,90040,0040,10180,
2410,0012,SHANSHAN,20241203,24082500,002,5,246,1390,980,065,90040,0040,10180,
2410,0012,SHANSHAN,20241203,24082506,002,5,257,1376,980,065,90040,0040,10180,
2410,0012,SHANSHAN,20241203,24082512,002,5,263,1363,980,065,90040,0040,10210,
2410,0012,SHANSHAN,20241203,24082518,002,5,268,1350,980,065,90040,0040,10210,
2410,0012,SHANSHAN,20241203,24082600,002,5,272,1338,980,065,90040,0040,10210,
2410,0012,SHANSHAN,20241203,24082606,002,5,275,1328,980,065,90040,0040,10210,
2410,0012,SHANSHAN,20241203,24082612,002,5,277,1320,980,065,90040,0040,20210,
2410,0012,SHANSHAN,20241203,24082615,002,5,278,1316,975,070,90050,0050,20210,
2410,0012,SHANSHAN,20241203,24082618,002,5,280,1312,970,075,90050,0050,20210,
2410,0012,SHANSHAN,20241203,24082621,002,5,281,1310,960,080,90050,0050,20210,
2410,0012,SHANSHAN,20241203,24082700,002,5,282,1308,950,085,90050,0050,20210,
2410,0012,SHANSHAN,20241203,24082703,002,5,283,1306,950,085,90050,0050,20210,
2410,0012,SHANSHAN,20241203,24082706,002,5,285,1304,950,085,90050,0050,20210,
2410,0012,SHANSHAN,20241203,24082709,002,5,286,1303,950,085,90050,0050,20210,
2410,0012,SHANSHAN,20241203,24082712,002,5,286,1303,940,090,90060,0060,20210,
2410,0012,SHANSHAN,20241203,24082715,002,5,288,1303,935,095,90060,0060,20210,
2410,0012,SHANSHAN,20241203,24082718,002,5,290,1301,935,095,90060,0060,20210,
2410,0012,SHANSHAN,20241203,24082721,002,5,290,1300,935,095,90060,0060,20210,
2410,0012,SHANSHAN,20241203,24082800,002,5,292,1301,935,095,90060,0060,20210,
2410,0012,SHANSHAN,20241203,24082803,002,5,296,1301,935,095,90060,0060,20210,
2410,0012,SHANSHAN,20241203,24082806,002,5,300,1301,935,095,90060,0060,20210,
2410,0012,SHANSHAN,20241203,24082809,002,5,302,1301,935,095,90060,0060,20210,
2410,0012,SHANSHAN,20241203,24082812,002,5,306,1302,935,090,90060,0060,90210,
2410,0012,SHANSHAN,20241203,24082815,002,5,308,1300,940,085,90060,0060,90210,
2410,0012,SHANSHAN,20241203,24082818,002,5,313,1300,945,085,90060,0060,90210,
2410,0012,SHANSHAN,20241203,24082821,002,5,317,1301,955,075,90060,0060,90210,
2410,0012,SHANSHAN,20241203,24082823,002,5,319,1303,955,075,90060,0060,90210,#
2410,0012,SHANSHAN,20241203,24082900,002,5,322,1303,960,075,90060,0060,90210,
2410,0012,SHANSHAN,20241203,24082903,002,5,325,1302,970,065,90060,0060,90210,
2410,0012,SHANSHAN,20241203,24082906,002,4,327,1302,980,055,90060,0060,90210,
2410,0012,SHANSHAN,20241203,24082909,002,4,328,1304,985,050,00000,0000,90210,
2410,0012,SHANSHAN,20241203,24082912,002,3,328,1305,990,045,00000,0000,90210,
2410,0012,SHANSHAN,20241203,24082915,002,3,329,1306,992,040,00000,0000,90210,
2410,0012,SHANSHAN,20241203,24082918,002,3,331,1308,992,040,00000,0000,90210,
2410,0012,SHANSHAN,20241203,24082921,002,3,332,1313,992,040,00000,0000,90210,
