Date,Avg_Max,Avg_Min,Valid_Max_Count,Valid_Min_Count
2022-01-01,-1.2,-7.2,14,14
2022-01-02,3.4,-3.9,14,14
2022-01-03,0.2,-3.1,14,14
2022-01-04,-1.0,-5.8,14,14
2022-01-05,-0.0,-7.1,14,14
2022-01-06,0.7,-5.7,14,14
2022-01-07,0.6,-3.4,14,14
2022-01-08,2.5,-3.4,14,14
2022-01-09,4.1,-1.0,14,14
2022-01-10,3.3,-5.3,14,14
2022-01-11,4.8,-6.0,14,14
2022-01-12,2.3,-3.3,14,14
2022-01-13,1.0,-3.3,14,14
2022-01-14,-0.1,-3.6,14,14
2022-01-15,2.5,-3.7,14,14
2022-01-16,3.2,-6.4,14,14
2022-01-17,3.1,-3.9,14,14
2022-01-18,-1.3,-6.4,14,14
2022-01-19,1.7,-7.0,14,14
2022-01-20,1.4,-5.3,14,14
2022-01-21,1.4,-4.2,14,14
2022-01-22,1.4,-3.4,14,14
2022-01-23,2.1,-5.9,14,14
2022-01-24,1.8,-2.1,14,14
2022-01-25,2.5,-2.5,14,14
2022-01-26,3.1,-2.3,14,14
2022-01-27,1.5,-3.5,14,14
2022-01-28,0.0,-4.8,14,14
2022-01-29,0.2,-3.2,14,14
2022-01-30,-1.0,-4.9,14,14
2022-01-31,-1.4,-6.4,14,14
2022-02-01,1.5,-7.0,14,14
2022-02-02,1.3,-3.4,14,14
2022-02-03,1.0,-3.7,14,14
2022-02-04,0.5,-4.3,14,14
2022-02-05,-1.2,-5.4,14,14
2022-02-06,-1.5,-6.1,14,14
2022-02-07,0.2,-5.6,14,14
2022-02-08,0.8,-2.9,14,14
2022-02-09,2.2,-4.4,14,14
2022-02-10,1.7,-7.6,14,14
2022-02-11,3.7,-6.2,14,14
2022-02-12,4.0,-6.1,14,14
2022-02-13,2.9,-2.7,14,14
2022-02-14,2.9,-6.0,14,14
2022-02-15,2.6,-4.3,14,14
2022-02-16,3.0,-1.3,14,14
2022-02-17,2.6,-3.0,14,14
2022-02-18,2.8,-5.2,14,14
2022-02-19,4.2,-3.5,14,14
2022-02-20,2.9,-3.9,14,14
2022-02-21,-2.4,-5.2,14,14
2022-02-22,-1.3,-4.9,14,14
2022-02-23,-0.6,-4.9,14,14
2022-02-24,1.2,-3.9,14,14
2022-02-25,3.7,-1.0,14,14
2022-02-26,7.1,0.1,14,14
2022-02-27,6.5,0.1,14,14
2022-02-28,6.0,-2.3,14,14
2022-03-01,6.6,-4.4,14,14
2022-03-02,5.2,-1.3,14,14
2022-03-03,5.3,-1.3,14,14
2022-03-04,3.9,-3.9,14,14
2022-03-05,7.5,-4.8,14,14
2022-03-06,1.9,-1.0,14,14
2022-03-07,4.4,-0.5,14,14
2022-03-08,5.3,-2.2,14,14
2022-03-09,4.9,-3.6,14,14
2022-03-10,7.6,-3.7,14,14
2022-03-11,10.9,-3.8,14,14
2022-03-12,8.0,-0.6,14,14
2022-03-13,4.7,-1.2,14,14
2022-03-14,7.8,2.3,14,14
2022-03-15,10.3,2.7,14,14
2022-03-16,7.9,0.6,14,14
2022-03-17,6.5,-0.0,14,14
2022-03-18,5.4,-1.6,14,14
2022-03-19,6.0,0.3,14,14
2022-03-20,5.4,0.1,14,14
2022-03-21,5.1,-1.7,14,14
2022-03-22,6.6,-3.1,14,14
2022-03-23,7.2,-4.3,14,14
2022-03-24,9.2,-0.1,14,14
2022-03-25,11.0,0.5,14,14
2022-03-26,11.6,2.2,14,14
2022-03-27,11.6,1.1,14,14
2022-03-28,8.8,0.6,14,14
2022-03-29,12.4,-2.0,14,14
2022-03-30,14.9,0.5,14,14
2022-03-31,8.2,1.4,14,14
2022-04-01,7.0,-0.7,14,14
2022-04-02,8.1,-1.7,14,14
2022-04-03,12.9,-3.0,14,14
2022-04-04,13.4,0.3,14,14
2022-04-05,16.4,1.2,14,14
2022-04-06,14.3,1.2,14,14
2022-04-07,12.4,-1.0,14,14
2022-04-08,9.6,0.6,14,14
2022-04-09,19.6,-0.9,14,14
2022-04-10,22.6,6.8,14,14
2022-04-11,24.7,5.4,14,14
2022-04-12,23.7,5.1,14,14
2022-04-13,16.0,7.3,14,14
2022-04-14,12.6,6.0,14,14
2022-04-15,9.1,5.6,14,14
2022-04-16,12.7,1.7,14,14
2022-04-17,15.6,-0.0,14,14
2022-04-18,17.9,0.1,14,14
2022-04-19,15.1,2.1,14,14
2022-04-20,20.0,-0.4,14,14
2022-04-21,23.8,3.4,14,14
2022-04-22,17.0,9.7,14,14
2022-04-23,15.7,3.9,14,14
2022-04-24,22.4,1.7,14,14
2022-04-25,22.1,7.9,14,14
2022-04-26,23.9,10.3,14,14
2022-04-27,18.8,4.5,14,14
2022-04-28,16.5,2.1,14,14
2022-04-29,13.3,2.3,14,14
2022-04-30,13.7,1.1,14,14
2022-05-01,10.5,6.3,14,14
2022-05-02,13.0,3.7,14,14
2022-05-03,13.1,3.8,14,14
2022-05-04,18.4,7.1,14,14
2022-05-05,25.1,6.8,14,14
2022-05-06,29.1,8.1,14,14
2022-05-07,26.0,9.0,14,14
2022-05-08,15.3,7.5,14,14
2022-05-09,17.1,5.6,14,14
2022-05-10,20.8,3.6,14,14
2022-05-11,25.9,6.3,14,14
2022-05-12,25.4,12.3,14,14
2022-05-13,25.7,15.9,14,14
2022-05-14,18.7,11.2,14,14
2022-05-15,16.3,7.4,14,14
2022-05-16,21.0,5.4,14,14
2022-05-17,20.6,7.8,14,14
2022-05-18,22.4,5.5,14,14
2022-05-19,24.1,7.8,14,14
2022-05-20,23.6,11.7,14,14
2022-05-21,25.0,10.7,14,14
2022-05-22,21.1,14.0,14,14
2022-05-23,21.1,12.7,14,14
2022-05-24,22.5,12.2,14,14
2022-05-25,29.1,11.2,14,14
2022-05-26,28.2,13.9,14,14
2022-05-27,20.0,13.4,14,14
2022-05-28,18.0,13.2,14,14
2022-05-29,22.9,13.8,14,14
2022-05-30,26.8,12.9,14,14
2022-05-31,17.9,13.9,14,14
2022-06-01,20.2,13.4,14,14
2022-06-02,22.2,12.1,14,14
2022-06-03,19.2,11.1,14,14
2022-06-04,16.4,11.4,14,14
2022-06-05,18.9,10.7,14,14
2022-06-06,16.6,11.6,14,14
2022-06-07,16.3,11.2,14,14
2022-06-08,19.0,10.2,14,14
2022-06-09,21.7,11.3,14,14
2022-06-10,24.3,11.9,14,14
2022-06-11,24.4,13.5,14,14
2022-06-12,24.6,13.2,14,14
2022-06-13,20.6,12.6,14,14
2022-06-14,25.1,12.3,14,14
2022-06-15,21.1,13.5,14,14
2022-06-16,21.9,16.0,14,14
2022-06-17,22.3,15.7,14,14
2022-06-18,28.2,15.0,14,14
2022-06-19,25.0,15.5,14,14
2022-06-20,24.2,17.6,14,14
2022-06-21,28.8,16.8,14,14
2022-06-22,30.2,17.3,14,14
2022-06-23,27.3,18.2,14,14
2022-06-24,26.0,20.4,14,14
2022-06-25,26.3,20.3,14,14
2022-06-26,28.3,20.8,14,14
2022-06-27,24.0,20.6,14,14
2022-06-28,27.9,20.5,14,14
2022-06-29,28.1,22.9,14,14
2022-06-30,24.8,21.6,14,14
2022-07-01,24.4,21.3,14,14
2022-07-02,29.3,20.9,14,14
2022-07-03,31.4,19.8,13,13
2022-07-04,29.8,20.8,14,14
2022-07-05,31.2,21.2,14,14
2022-07-06,31.6,20.2,14,14
2022-07-07,31.6,20.4,14,14
2022-07-08,31.0,20.2,14,14
2022-07-09,30.7,19.4,14,14
2022-07-10,30.2,19.8,14,14
2022-07-11,32.5,20.1,14,14
2022-07-12,29.0,22.7,14,14
2022-07-13,28.6,21.3,14,14
2022-07-14,29.3,20.1,14,14
2022-07-15,24.6,20.5,13,13
2022-07-16,27.5,20.4,14,14
2022-07-17,27.8,20.5,14,14
2022-07-18,28.5,20.4,14,14
2022-07-19,27.0,21.2,14,14
2022-07-20,26.5,20.7,14,14
2022-07-21,27.3,20.7,14,14
2022-07-22,24.6,20.8,14,14
2022-07-23,28.0,20.8,14,14
2022-07-24,27.6,20.5,14,14
2022-07-25,28.9,20.5,14,14
2022-07-26,31.8,21.2,14,14
2022-07-27,30.9,21.6,14,14
2022-07-28,30.8,21.2,14,14
2022-07-29,31.8,20.2,14,14
2022-07-30,32.0,20.4,14,14
2022-07-31,32.0,20.0,14,14
2022-08-01,32.3,23.6,14,14
2022-08-02,28.4,24.1,14,14
2022-08-03,28.5,22.1,14,14
2022-08-04,28.5,20.5,14,14
2022-08-05,29.3,19.5,14,14
2022-08-06,30.4,18.6,14,14
2022-08-07,29.3,20.7,14,14
2022-08-08,32.5,22.8,14,14
2022-08-09,29.5,24.3,14,14
2022-08-10,28.0,22.8,14,14
2022-08-11,28.0,22.7,14,14
2022-08-12,26.9,23.2,14,14
2022-08-13,29.1,22.8,14,14
2022-08-14,29.3,20.9,14,14
2022-08-15,27.7,20.2,14,14
2022-08-16,28.8,22.0,14,14
2022-08-17,28.5,20.4,14,14
2022-08-18,24.6,20.0,14,14
2022-08-19,27.2,18.0,14,14
2022-08-20,26.0,18.9,14,14
2022-08-21,29.1,19.1,14,14
2022-08-22,31.8,17.8,14,14
2022-08-23,29.4,21.9,14,14
2022-08-24,25.8,17.2,14,14
2022-08-25,24.6,16.1,14,14
2022-08-26,25.3,19.7,14,14
2022-08-27,27.9,19.6,14,14
2022-08-28,23.5,15.9,14,14
2022-08-29,26.2,14.3,14,14
2022-08-30,25.9,17.8,14,14
2022-08-31,26.6,19.1,14,14
2022-09-01,23.5,20.2,14,14
2022-09-02,25.0,17.2,14,14
2022-09-03,25.0,16.8,14,14
2022-09-04,28.5,19.6,14,14
2022-09-05,30.1,19.9,14,14
2022-09-06,31.7,20.6,14,14
2022-09-07,27.4,18.0,14,14
2022-09-08,26.4,15.2,14,14
2022-09-09,27.9,17.6,14,14
2022-09-10,29.7,15.2,14,14
2022-09-11,29.1,16.9,14,14
2022-09-12,30.0,15.9,14,14
2022-09-13,28.4,18.8,14,14
2022-09-14,27.6,16.5,14,14
2022-09-15,27.7,15.1,14,14
2022-09-16,27.9,16.7,14,14
2022-09-17,30.5,18.1,14,14
2022-09-18,31.7,19.5,14,14
2022-09-19,32.9,23.4,14,14
2022-09-20,25.2,12.0,14,14
2022-09-21,19.4,9.7,14,14
2022-09-22,23.0,8.0,14,14
2022-09-23,25.1,17.4,14,14
2022-09-24,22.8,14.5,14,14
2022-09-25,23.3,12.7,14,14
2022-09-26,23.7,14.5,14,14
2022-09-27,23.6,14.4,14,14
2022-09-28,23.2,13.9,14,14
2022-09-29,24.6,12.8,14,14
2022-09-30,25.9,12.0,14,14
2022-10-01,26.6,12.0,14,14
2022-10-02,26.0,14.0,14,14
2022-10-03,24.6,14.2,14,14
2022-10-04,23.7,15.2,14,14
2022-10-05,15.3,9.7,14,14
2022-10-06,14.1,6.8,14,14
2022-10-07,13.2,6.5,14,14
2022-10-08,17.6,8.5,14,14
2022-10-09,19.2,6.7,14,14
2022-10-10,19.0,12.8,14,14
2022-10-11,18.9,13.1,14,14
2022-10-12,18.2,8.4,14,14
2022-10-13,19.0,5.9,14,14
2022-10-14,21.7,6.5,14,14
2022-10-15,20.8,11.9,14,14
2022-10-16,21.1,10.7,14,14
2022-10-17,20.9,11.7,14,14
2022-10-18,15.6,6.8,14,14
2022-10-19,14.9,5.8,14,14
2022-10-20,17.6,7.1,14,14
2022-10-21,19.7,7.9,14,14
2022-10-22,20.3,10.5,14,14
2022-10-23,15.6,6.2,14,14
2022-10-24,13.5,3.0,14,14
2022-10-25,14.5,1.1,14,14
2022-10-26,15.4,1.4,14,14
2022-10-27,15.5,1.4,14,14
2022-10-28,17.4,3.3,14,14
2022-10-29,14.8,8.0,14,14
2022-10-30,15.4,6.1,14,14
2022-10-31,17.1,4.9,14,14
2022-11-01,18.1,5.6,14,14
2022-11-02,17.8,7.0,14,14
2022-11-03,15.0,5.7,14,14
2022-11-04,11.9,3.8,14,14
2022-11-05,11.9,2.8,14,14
2022-11-06,13.7,2.5,14,14
2022-11-07,13.8,2.9,14,14
2022-11-08,13.1,5.9,14,14
2022-11-09,14.6,5.6,14,14
2022-11-10,14.9,4.8,14,14
2022-11-11,13.7,2.6,14,14
2022-11-12,17.9,1.2,14,14
2022-11-13,19.2,6.0,14,14
2022-11-14,11.4,3.5,14,14
2022-11-15,13.0,2.4,14,14
2022-11-16,10.2,3.4,14,14
2022-11-17,10.5,0.1,14,14
2022-11-18,11.2,-1.4,14,14
2022-11-19,11.6,1.5,14,14
2022-11-20,15.7,0.3,14,14
2022-11-21,17.2,6.7,14,14
2022-11-22,12.5,1.7,14,14
2022-11-23,9.9,-0.2,14,14
2022-11-24,13.5,5.6,14,14
2022-11-25,12.9,2.5,14,14
2022-11-26,18.2,2.1,14,14
2022-11-27,9.4,2.9,14,14
2022-11-28,13.2,0.4,14,14
2022-11-29,16.3,4.8,14,14
2022-11-30,12.7,1.0,14,14
2022-12-01,2.2,-0.5,14,14
2022-12-02,1.0,-4.8,14,14
2022-12-03,7.8,-4.7,14,14
2022-12-04,7.2,-0.4,14,14
2022-12-05,2.5,-1.6,14,14
2022-12-06,1.7,-3.4,14,14
2022-12-07,3.8,-0.7,14,14
2022-12-08,4.2,0.3,14,14
2022-12-09,6.6,0.8,14,14
2022-12-10,7.2,0.4,14,14
2022-12-11,5.3,0.4,14,14
2022-12-12,5.6,-0.2,13,13
2022-12-13,8.9,1.6,14,14
2022-12-14,4.0,-3.1,14,14
2022-12-15,0.9,-1.8,14,14
2022-12-16,0.7,-2.3,14,14
2022-12-17,3.7,-3.2,14,14
2022-12-18,3.0,-3.9,14,14
2022-12-19,-0.7,-3.7,14,14
2022-12-20,1.3,-1.9,14,14
2022-12-21,3.4,-3.0,14,14
2022-12-22,6.4,0.0,14,14
2022-12-23,5.6,-0.7,14,14
2022-12-24,3.8,-1.4,14,14
2022-12-25,2.9,-0.3,14,14
2022-12-26,2.6,-0.0,14,14
2022-12-27,3.8,0.0,14,14
2022-12-28,4.3,0.2,14,14
2022-12-29,3.6,-1.5,14,14
2022-12-30,1.9,-1.7,14,14
2022-12-31,4.1,-1.4,14,14
2023-01-01,3.6,-2.2,14,14
2023-01-02,-0.2,-3.7,14,14
2023-01-03,0.1,-3.2,14,14
2023-01-04,0.2,-3.1,14,14
2023-01-05,1.2,-2.9,14,14
2023-01-06,3.2,-2.3,14,14
2023-01-07,3.3,-3.8,14,14
2023-01-08,3.5,-2.5,14,14
2023-01-09,3.2,-0.9,14,14
2023-01-10,1.0,-2.6,14,14
2023-01-11,5.7,-1.3,14,14
2023-01-12,8.5,-0.9,14,14
2023-01-13,8.6,-0.8,14,14
2023-01-14,5.8,2.1,14,14
2023-01-15,4.4,0.7,14,14
2023-01-16,2.3,-1.9,14,14
2023-01-17,0.6,-3.5,14,14
2023-01-18,3.0,-3.4,14,14
2023-01-19,3.6,-4.4,14,14
2023-01-20,4.6,-0.5,14,14
2023-01-21,1.5,-3.7,14,14
2023-01-22,-0.0,-6.9,14,14
2023-01-23,3.1,-7.3,14,14
2023-01-24,1.6,-9.4,14,14
2023-01-25,-4.6,-9.5,14,14
2023-01-26,-2.2,-5.5,14,14
2023-01-27,-0.4,-7.3,14,14
2023-01-28,-2.3,-7.9,14,14
2023-01-29,-2.8,-6.7,14,14
2023-01-30,-0.1,-10.2,14,14
2023-01-31,-0.2,-5.2,14,14
2023-02-01,3.8,-5.0,14,14
2023-02-02,0.6,-4.0,14,14
2023-02-03,-0.4,-4.9,14,14
2023-02-04,0.9,-7.4,14,14
2023-02-05,1.8,-6.6,14,14
2023-02-06,4.2,-6.3,14,14
2023-02-07,3.9,-2.8,14,14
2023-02-08,2.6,-5.1,14,14
2023-02-09,0.1,-5.9,14,14
2023-02-10,0.8,-6.8,14,14
2023-02-11,4.8,-4.6,14,14
2023-02-12,5.4,-2.2,14,14
2023-02-13,3.5,-1.2,14,14
2023-02-14,0.1,-4.2,14,14
2023-02-15,-1.6,-6.8,14,14
2023-02-16,0.3,-7.4,14,14
2023-02-17,4.1,-2.9,14,14
2023-02-18,6.7,-0.2,14,14
2023-02-19,5.1,0.8,14,14
2023-02-20,3.5,-4.5,14,14
2023-02-21,-0.3,-5.8,14,14
2023-02-22,1.6,-4.7,14,14
2023-02-23,5.7,-2.4,14,14
2023-02-24,6.1,-0.6,14,14
2023-02-25,1.6,-3.2,14,14
2023-02-26,1.6,-3.3,14,14
2023-02-27,6.7,-6.2,14,14
2023-02-28,10.8,-0.2,14,14
2023-03-01,10.7,2.5,14,14
2023-03-02,4.6,-0.9,14,14
2023-03-03,5.0,-1.9,14,14
2023-03-04,6.5,-1.0,14,14
2023-03-05,6.5,-3.4,14,14
2023-03-06,9.1,-4.9,14,14
2023-03-07,11.4,-3.2,14,14
2023-03-08,15.8,0.7,14,14
2023-03-09,15.9,3.0,14,14
2023-03-10,9.2,2.8,14,14
2023-03-11,10.7,0.5,14,14
2023-03-12,15.8,-0.2,14,14
2023-03-13,12.7,1.9,14,14
2023-03-14,7.2,-1.1,14,14
2023-03-15,14.7,-2.3,14,14
2023-03-16,14.6,0.3,14,14
2023-03-17,7.8,0.3,14,14
2023-03-18,6.8,-0.8,14,14
2023-03-19,10.1,-1.8,14,14
2023-03-20,12.6,1.0,14,14
2023-03-21,17.5,0.3,14,14
2023-03-22,19.5,2.5,14,14
2023-03-23,22.0,6.1,14,14
2023-03-24,14.4,2.4,13,13
2023-03-25,11.5,1.1,14,14
2023-03-26,8.5,0.7,14,14
2023-03-27,9.3,0.4,14,14
2023-03-28,11.5,-1.6,14,14
2023-03-29,13.0,-1.6,14,14
2023-03-30,15.5,-1.6,14,14
2023-03-31,17.5,0.2,14,14
2023-04-01,14.3,1.2,14,14
2023-04-02,15.3,-1.0,14,14
2023-04-03,17.0,0.6,14,14
2023-04-04,16.8,0.9,14,14
2023-04-05,19.6,2.7,14,14
2023-04-06,16.9,9.0,14,14
2023-04-07,15.2,9.7,14,14
2023-04-08,12.0,2.5,14,14
2023-04-09,10.1,1.3,14,14
2023-04-10,16.9,1.1,14,14
2023-04-11,20.2,5.2,14,14
2023-04-12,16.0,3.7,14,14
2023-04-13,15.2,3.8,14,14
2023-04-14,15.5,6.3,14,14
2023-04-15,17.9,5.8,14,14
2023-04-16,13.8,5.8,14,14
2023-04-17,8.6,4.6,14,14
2023-04-18,14.2,4.0,14,14
2023-04-19,15.3,6.0,14,14
2023-04-20,22.7,3.4,14,14
2023-04-21,16.1,6.8,14,14
2023-04-22,11.6,4.4,14,14
2023-04-23,13.5,4.4,14,14
2023-04-24,12.4,2.0,14,14
2023-04-25,17.7,-0.9,14,14
2023-04-26,14.6,7.5,14,14
2023-04-27,14.3,3.8,14,14
2023-04-28,19.7,2.4,14,14
2023-04-29,23.3,5.5,14,14
2023-04-30,16.6,11.9,14,14
2023-05-01,19.0,9.0,14,14
2023-05-02,14.9,5.5,14,14
2023-05-03,20.2,4.0,14,14
2023-05-04,22.6,4.2,14,14
2023-05-05,24.8,7.1,14,14
2023-05-06,16.5,12.2,14,14
2023-05-07,14.9,7.8,14,14
2023-05-08,9.6,3.3,14,14
2023-05-09,18.4,2.4,14,14
2023-05-10,18.2,3.9,14,14
2023-05-11,16.6,3.6,14,14
2023-05-12,18.7,3.9,14,14
2023-05-13,22.8,5.2,14,14
2023-05-14,21.3,10.9,14,14
2023-05-15,18.8,13.2,14,14
2023-05-16,21.9,11.4,14,14
2023-05-17,25.9,10.3,14,14
2023-05-18,28.9,12.1,14,14
2023-05-19,18.9,15.0,14,14
2023-05-20,23.6,13.0,14,14
2023-05-21,21.9,13.5,14,14
2023-05-22,19.4,12.5,14,14
2023-05-23,19.2,10.1,14,14
2023-05-24,18.0,8.4,14,14
2023-05-25,25.4,7.4,14,14
2023-05-26,22.4,9.5,14,14
2023-05-27,23.9,14.0,14,14
2023-05-28,18.2,14.9,14,14
2023-05-29,20.4,15.7,14,14
2023-05-30,20.7,10.9,14,14
2023-05-31,20.2,9.1,14,14
2023-06-01,25.1,9.0,14,14
2023-06-02,19.5,14.7,14,14
2023-06-03,18.3,13.6,14,14
2023-06-04,21.1,14.0,14,14
2023-06-05,22.3,12.4,14,14
2023-06-06,27.7,10.6,14,14
2023-06-07,23.9,14.6,14,14
2023-06-08,28.3,14.3,14,14
2023-06-09,21.9,17.0,14,14
2023-06-10,24.9,16.5,14,14
2023-06-11,25.1,16.0,14,14
2023-06-12,25.7,18.5,14,14
2023-06-13,27.3,18.8,14,14
2023-06-14,28.5,18.9,14,14
2023-06-15,25.0,19.3,14,14
2023-06-16,20.2,18.2,14,14
2023-06-17,24.7,18.4,14,14
2023-06-18,24.5,14.2,14,14
2023-06-19,24.8,12.0,14,14
2023-06-20,26.2,12.7,14,14
2023-06-21,29.7,15.0,14,14
2023-06-22,23.7,17.4,14,14
2023-06-23,22.6,17.0,14,14
2023-06-24,24.6,17.9,14,14
2023-06-25,25.0,17.4,14,14
2023-06-26,28.9,15.8,14,14
2023-06-27,29.1,17.6,14,14
2023-06-28,28.2,21.3,14,14
2023-06-29,25.9,20.5,14,14
