location_id,city/town,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,Shizuoka,34.973637,138.37357,30.0,0,GMT,GMT
1,Hamamatsu,34.76274,137.73418,19.0,0,GMT,GMT
2,Atami,35.114235,139.07007,16.0,0,GMT,GMT
3,Matsuzaki,34.69244,138.81163,14.0,0,GMT,GMT

location_id,time,apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h)
1,2025-02-13,2.2,-3.7,0.00,0.00,0.00,0.0,31.0,74.9
1,2025-02-14,5.9,-4.3,0.00,0.00,0.00,0.0,23.2,56.5
1,2025-02-15,10.4,4.4,4.50,4.50,0.00,7.0,13.2,28.8
1,2025-02-16,11.5,1.7,0.00,0.00,0.00,0.0,19.7,43.6
1,2025-02-17,5.5,-6.2,0.30,0.30,0.00,3.0,28.0,67.0
1,2025-02-18,0.0,-6.1,0.00,0.00,0.00,0.0,29.4,74.5
1,2025-02-19,-0.3,-7.0,0.00,0.00,0.00,0.0,25.2,63.0
1,2025-02-20,1.0,-6.0,0.00,0.00,0.00,0.0,24.2,59.0
1,2025-02-21,1.9,-4.9,0.00,0.00,0.00,0.0,19.3,46.8
1,2025-02-22,1.9,-7.2,0.40,0.00,0.28,2.0,22.5,54.4
1,2025-02-23,2.0,-5.1,0.00,0.00,0.00,0.0,20.8,51.1
1,2025-02-24,2.8,-4.1,0.00,0.00,0.00,0.0,25.4,61.9
1,2025-02-25,8.7,-0.5,0.00,0.00,0.00,0.0,13.6,30.2
1,2025-02-26,7.3,0.3,0.00,0.00,0.00,0.0,23.6,58.0
1,2025-02-27,9.8,2.2,0.00,0.00,0.00,0.0,20.2,52.2
1,2025-02-28,13.6,-0.4,0.40,0.40,0.00,1.0,14.4,32.0
1,2025-03-01,17.4,6.5,0.00,0.00,0.00,0.0,12.6,30.2
1,2025-03-02,19.0,12.5,1.40,1.40,0.00,7.0,16.9,43.9
1,2025-03-03,15.6,0.9,14.20,14.20,0.00,10.0,18.5,47.9
1,2025-03-04,10.4,-2.7,9.40,9.10,0.21,17.0,26.4,58.0
1,2025-03-05,13.5,1.8,2.10,2.10,0.00,5.0,22.1,49.7
1,2025-03-06,9.8,-2.8,0.00,0.00,0.00,0.0,19.6,46.4
1,2025-03-07,6.6,-0.4,0.20,0.20,0.00,2.0,20.5,52.2
1,2025-03-08,5.9,-0.8,0.40,0.40,0.00,3.0,14.3,34.6
1,2025-03-09,9.7,2.1,0.00,0.00,0.00,0.0,14.7,40.3
1,2025-03-10,11.1,5.4,4.80,4.80,0.00,10.0,12.0,31.3
1,2025-03-11,10.1,6.3,10.50,10.50,0.00,17.0,15.2,31.3
1,2025-03-12,14.5,8.9,4.60,4.60,0.00,5.0,16.9,36.7
1,2025-03-13,13.9,2.0,0.00,0.00,0.00,0.0,22.6,54.0
1,2025-03-14,15.8,1.0,0.00,0.00,0.00,0.0,21.3,47.5
1,2025-03-15,10.9,1.5,10.60,10.60,0.00,14.0,29.3,67.0
1,2025-03-16,13.4,1.7,5.60,5.60,0.00,11.0,26.3,70.9
1,2025-03-17,6.1,-2.3,0.20,0.20,0.00,2.0,28.2,72.7
1,2025-03-18,9.0,-3.0,17.30,14.10,2.24,10.0,20.1,44.6
1,2025-03-19,4.8,-3.0,0.00,0.00,0.00,0.0,29.8,73.1
1,2025-03-20,6.3,-0.6,0.00,0.00,0.00,0.0,21.0,54.7
1,2025-03-21,11.8,2.5,0.00,0.00,0.00,0.0,20.4,52.2
1,2025-03-22,16.4,6.7,0.00,0.00,0.00,0.0,21.0,53.3
1,2025-03-23,18.0,6.9,0.00,0.00,0.00,0.0,22.9,58.0
1,2025-03-24,18.6,5.8,1.90,1.90,0.00,4.0,11.9,36.7
1,2025-03-25,20.5,12.5,0.00,0.00,0.00,0.0,18.0,47.5
1,2025-03-26,18.5,8.0,0.00,0.00,0.00,0.0,26.7,66.2
1,2025-03-27,21.4,17.3,34.00,34.00,0.00,16.0,23.3,56.2
1,2025-03-28,22.8,4.9,0.40,0.40,0.00,3.0,25.7,64.1
1,2025-03-29,11.8,3.1,0.10,0.10,0.00,1.0,18.3,44.3
1,2025-03-30,9.5,-0.2,0.00,0.00,0.00,0.0,25.8,63.4
1,2025-03-31,7.5,2.7,10.40,10.40,0.00,10.0,16.1,33.8
1,2025-04-01,13.1,6.9,1.00,1.00,0.00,5.0,12.5,31.7
1,2025-04-02,20.4,9.3,16.30,16.30,0.00,12.0,12.9,34.6
1,2025-04-03,13.8,0.8,2.10,2.10,0.00,4.0,15.7,38.9
1,2025-04-04,15.2,2.9,0.40,0.40,0.00,1.0,19.9,49.3
1,2025-04-05,14.7,6.6,3.00,3.00,0.00,4.0,14.1,28.8
1,2025-04-06,13.4,6.0,14.80,14.80,0.00,11.0,14.1,42.1
1,2025-04-07,15.8,4.0,0.00,0.00,0.00,0.0,25.4,61.9
1,2025-04-08,17.1,5.5,0.00,0.00,0.00,0.0,21.9,48.6
1,2025-04-09,19.1,10.0,0.00,0.00,0.00,0.0,21.2,54.4
1,2025-04-10,19.0,11.9,21.60,21.60,0.00,18.0,15.7,43.2
1,2025-04-11,21.1,7.2,1.20,1.20,0.00,1.0,11.0,32.0
1,2025-04-12,21.2,9.8,12.30,12.30,0.00,11.0,22.6,47.5
1,2025-04-13,13.4,6.8,54.20,54.20,0.00,19.0,25.9,58.0
1,2025-04-14,14.3,9.4,11.20,11.20,0.00,9.0,20.2,51.1
1,2025-04-15,11.8,2.6,0.30,0.30,0.00,2.0,29.4,72.7
1,2025-04-16,14.4,6.6,0.00,0.00,0.00,0.0,24.8,61.2
1,2025-04-17,22.1,13.4,0.00,0.00,0.00,0.0,13.6,37.1
1,2025-04-18,24.1,12.0,0.00,0.00,0.00,0.0,14.5,39.6
1,2025-04-19,30.4,16.2,0.10,0.10,0.00,1.0,11.8,33.8
1,2025-04-20,20.8,12.6,3.20,3.20,0.00,7.0,16.1,39.6
1,2025-04-21,23.9,14.3,0.00,0.00,0.00,0.0,14.1,41.0
1,2025-04-22,22.2,16.0,50.40,50.40,0.00,15.0,16.8,39.6
1,2025-04-23,25.9,16.5,54.60,54.60,0.00,6.0,18.8,46.1
1,2025-04-24,25.6,12.5,0.40,0.40,0.00,3.0,9.0,24.1
1,2025-04-25,20.0,4.5,0.00,0.00,0.00,0.0,20.2,50.4
1,2025-04-26,20.0,6.7,0.00,0.00,0.00,0.0,23.1,59.0
1,2025-04-27,20.1,13.4,0.00,0.00,0.00,0.0,17.8,46.8
1,2025-04-28,19.9,8.7,19.80,19.80,0.00,11.0,20.0,43.9
1,2025-04-29,13.8,4.3,0.00,0.00,0.00,0.0,28.9,69.5
1,2025-04-30,21.9,9.5,0.00,0.00,0.00,0.0,12.8,30.6
1,2025-05-01,20.2,12.3,13.20,13.20,0.00,8.0,23.9,50.4
1,2025-05-02,17.3,6.8,15.70,15.70,0.00,10.0,26.4,61.6
1,2025-05-03,20.7,13.4,4.70,4.70,0.00,3.0,19.9,50.4
1,2025-05-04,21.6,7.8,0.00,0.00,0.00,0.0,26.1,63.7
1,2025-05-05,21.1,11.1,11.20,11.20,0.00,6.0,17.1,44.6
1,2025-05-06,15.7,9.1,20.10,20.10,0.00,12.0,20.6,45.4
1,2025-05-07,20.8,11.4,0.00,0.00,0.00,0.0,23.1,57.2
1,2025-05-08,22.1,15.0,0.30,0.30,0.00,1.0,15.5,39.6
1,2025-05-09,19.4,14.8,55.50,55.50,0.00,19.0,20.5,51.5
1,2025-05-10,23.8,12.4,10.70,10.70,0.00,7.0,20.9,48.6
1,2025-05-11,21.4,14.4,16.20,16.20,0.00,13.0,22.4,55.4
1,2025-05-12,21.2,10.7,0.00,0.00,0.00,0.0,15.9,40.3
1,2025-05-13,23.6,14.5,0.30,0.30,0.00,2.0,9.4,27.4
1,2025-05-14,26.3,14.6,0.00,0.00,0.00,0.0,10.0,29.5
1,2025-05-15,26.1,15.2,0.20,0.20,0.00,1.0,11.2,33.1
1,2025-05-16,23.9,18.4,32.90,32.90,0.00,8.0,17.3,34.9
1,2025-05-17,26.2,21.4,27.50,27.50,0.00,15.0,24.5,59.0
1,2025-05-18,29.3,20.0,0.50,0.50,0.00,2.0,14.1,38.9
1,2025-05-19,25.1,15.3,0.00,0.00,0.00,0.0,13.6,36.4
1,2025-05-20,29.7,23.1,0.00,0.00,0.00,0.0,16.6,43.6
1,2025-05-21,28.4,22.4,18.70,18.70,0.00,19.0,14.2,37.1
1,2025-05-22,29.4,18.9,0.90,0.90,0.00,2.0,16.1,37.1
1,2025-05-23,21.9,15.6,0.00,0.00,0.00,0.0,13.0,30.2
1,2025-05-24,23.1,14.3,30.70,30.70,0.00,17.0,24.3,58.0
1,2025-05-25,25.3,13.0,0.00,0.00,0.00,0.0,20.0,47.9
1,2025-05-26,22.6,15.2,0.00,0.00,0.00,0.0,10.9,23.0
1,2025-05-27,19.9,16.2,1.10,1.10,0.00,3.0,13.6,32.0
1,2025-05-28,25.8,17.8,0.00,0.00,0.00,0.0,10.6,31.0
1,2025-05-29,23.4,12.8,18.20,18.20,0.00,20.0,15.2,31.3
1,2025-05-30,25.2,16.4,1.50,1.50,0.00,4.0,7.6,21.2
1,2025-05-31,23.0,14.7,0.60,0.60,0.00,3.0,18.0,42.1
1,2025-06-01,24.3,17.1,0.00,0.00,0.00,0.0,24.0,57.6
1,2025-06-02,26.1,18.2,7.30,7.30,0.00,12.0,12.2,27.4
1,2025-06-03,22.6,16.4,41.80,41.80,0.00,9.0,21.7,46.1
1,2025-06-04,25.9,12.3,0.00,0.00,0.00,0.0,21.8,52.6
1,2025-06-05,26.6,13.3,0.00,0.00,0.00,0.0,16.8,42.8
1,2025-06-06,29.0,20.1,0.00,0.00,0.00,0.0,11.1,32.8
1,2025-06-07,28.7,20.5,0.10,0.10,0.00,1.0,11.8,34.2
1,2025-06-08,26.0,20.2,1.10,1.10,0.00,6.0,6.4,19.1
1,2025-06-09,24.0,19.2,47.60,47.60,0.00,20.0,11.8,31.7
1,2025-06-10,27.5,20.8,37.20,37.20,0.00,24.0,22.1,50.4
1,2025-06-11,28.4,19.6,7.00,7.00,0.00,7.0,14.1,33.5
1,2025-06-12,26.3,20.3,0.00,0.00,0.00,0.0,15.6,38.9
1,2025-06-13,27.3,20.8,0.00,0.00,0.00,0.0,15.2,39.6
1,2025-06-14,27.2,22.6,56.20,56.20,0.00,22.0,25.4,54.0
1,2025-06-15,34.6,23.2,0.30,0.30,0.00,3.0,15.5,41.8
1,2025-06-16,36.0,29.0,0.00,0.00,0.00,0.0,11.1,32.0
1,2025-06-17,37.3,25.1,0.60,0.60,0.00,3.0,13.9,38.2
1,2025-06-18,37.7,27.0,0.00,0.00,0.00,0.0,7.7,24.5
1,2025-06-19,37.1,27.4,0.10,0.10,0.00,1.0,10.0,31.3
1,2025-06-20,33.0,25.5,1.10,1.10,0.00,6.0,11.1,33.5
1,2025-06-21,31.9,25.0,0.00,0.00,0.00,0.0,11.0,33.8
1,2025-06-22,31.5,28.0,6.70,6.70,0.00,15.0,16.0,41.8
1,2025-06-23,31.8,25.1,16.20,16.20,0.00,16.0,11.2,28.8
1,2025-06-24,31.0,25.6,6.80,6.80,0.00,8.0,10.0,24.1
1,2025-06-25,36.0,29.0,2.60,2.60,0.00,10.0,11.9,32.4
1,2025-06-26,33.4,23.4,46.10,46.10,0.00,13.0,16.9,42.1
1,2025-06-27,33.4,22.9,0.00,0.00,0.00,0.0,19.8,52.9
1,2025-06-28,34.9,26.6,0.00,0.00,0.00,0.0,9.8,28.1
1,2025-06-29,33.9,26.8,0.00,0.00,0.00,0.0,12.1,33.5
1,2025-06-30,35.3,29.8,0.10,0.10,0.00,1.0,9.4,30.2
1,2025-07-01,38.0,30.8,1.00,1.00,0.00,6.0,8.1,33.1
1,2025-07-02,36.3,28.0,6.20,6.20,0.00,11.0,9.7,26.3
1,2025-07-03,36.3,28.3,4.30,4.30,0.00,6.0,8.9,30.6
1,2025-07-04,35.1,30.3,1.40,1.40,0.00,6.0,12.0,32.8
1,2025-07-05,39.2,28.4,0.00,0.00,0.00,0.0,14.6,37.4
1,2025-07-06,38.8,30.8,0.20,0.20,0.00,2.0,15.0,38.9
1,2025-07-07,38.9,29.4,1.00,1.00,0.00,5.0,9.5,29.2
1,2025-07-08,37.4,30.1,3.70,3.70,0.00,16.0,11.3,32.0
1,2025-07-09,37.6,29.1,0.30,0.30,0.00,2.0,11.2,33.1
1,2025-07-10,37.3,28.1,9.20,9.20,0.00,7.0,12.2,37.4
1,2025-07-11,36.8,27.0,0.60,0.60,0.00,1.0,12.4,36.4
1,2025-07-12,35.3,27.7,0.00,0.00,0.00,0.0,12.8,36.7
1,2025-07-13,35.3,28.5,0.20,0.20,0.00,1.0,14.5,38.9
1,2025-07-14,35.0,26.9,69.60,69.60,0.00,19.0,30.6,67.7
1,2025-07-15,32.6,26.3,19.40,19.40,0.00,20.0,14.9,35.6
1,2025-07-16,35.6,27.9,56.80,56.80,0.00,24.0,19.4,42.1
1,2025-07-17,31.8,27.1,4.40,4.40,0.00,19.0,14.3,40.3
1,2025-07-18,33.5,24.8,2.20,2.20,0.00,5.0,14.9,38.2
1,2025-07-19,35.3,26.0,0.00,0.00,0.00,0.0,10.5,29.9
1,2025-07-20,36.4,29.2,0.20,0.20,0.00,2.0,11.2,31.7
1,2025-07-21,35.9,31.2,0.70,0.70,0.00,7.0,11.4,32.0
1,2025-07-22,37.0,30.5,0.10,0.10,0.00,1.0,12.0,34.9
1,2025-07-23,36.6,30.9,0.00,0.00,0.00,0.0,9.5,30.2
1,2025-07-24,37.4,30.5,1.80,1.80,0.00,10.0,10.9,34.2
1,2025-07-25,37.9,28.8,0.60,0.60,0.00,3.0,12.3,36.4
1,2025-07-26,37.1,29.4,1.10,1.10,0.00,6.0,12.1,36.0
1,2025-07-27,36.9,29.0,1.60,1.60,0.00,4.0,12.1,35.6
1,2025-07-28,38.4,30.4,0.40,0.40,0.00,2.0,11.4,34.2
1,2025-07-29,39.3,30.8,0.00,0.00,0.00,0.0,11.8,34.9
1,2025-07-30,39.9,30.7,0.00,0.00,0.00,0.0,12.3,37.1
1,2025-07-31,39.8,29.7,0.00,0.00,0.00,0.0,11.4,36.0
1,2025-08-01,41.5,31.9,0.50,0.50,0.00,3.0,12.8,33.1
1,2025-08-02,43.3,33.3,0.00,0.00,0.00,0.0,12.3,34.2
1,2025-08-03,41.0,32.6,2.70,2.70,0.00,7.0,12.9,37.1
1,2025-08-04,37.7,31.2,0.30,0.30,0.00,2.0,16.2,43.9
1,2025-08-05,39.7,31.9,0.50,0.50,0.00,4.0,17.7,46.4
1,2025-08-06,40.9,34.1,0.00,0.00,0.00,0.0,18.9,51.5
1,2025-08-07,35.7,27.9,1.80,1.80,0.00,5.0,19.0,46.4
1,2025-08-08,35.2,25.5,1.10,1.10,0.00,2.0,19.1,49.3
1,2025-08-09,35.0,28.9,15.70,15.70,0.00,15.0,14.9,33.5
1,2025-08-10,32.1,28.6,43.70,43.70,0.00,24.0,24.6,57.2
1,2025-08-11,32.9,28.4,31.90,31.90,0.00,20.0,28.8,60.8
1,2025-08-12,34.3,29.7,2.20,2.20,0.00,4.0,19.2,48.6
1,2025-08-13,39.6,29.3,2.00,2.00,0.00,4.0,13.3,42.5
1,2025-08-14,34.4,29.0,0.00,0.00,0.00,0.0,9.2,26.6
1,2025-08-15,38.3,28.5,9.00,9.00,0.00,10.0,13.7,37.1
1,2025-08-16,35.7,27.0,18.10,18.10,0.00,16.0,10.6,29.5
1,2025-08-17,38.3,26.9,0.30,0.30,0.00,2.0,15.1,40.0
1,2025-08-18,39.3,31.0,0.00,0.00,0.00,0.0,16.4,44.3
1,2025-08-19,39.6,30.4,0.10,0.10,0.00,1.0,13.6,37.8
1,2025-08-20,39.1,29.3,0.20,0.20,0.00,1.0,15.3,43.2
1,2025-08-21,40.7,31.6,1.70,1.70,0.00,2.0,13.3,42.5
1,2025-08-22,38.7,32.2,0.60,0.60,0.00,5.0,11.1,34.2
1,2025-08-23,38.1,32.3,0.40,0.40,0.00,3.0,12.7,37.1
1,2025-08-24,39.1,32.8,0.60,0.60,0.00,3.0,11.4,34.9
1,2025-08-25,39.8,30.6,6.50,6.50,0.00,12.0,6.8,26.3
1,2025-08-26,36.5,30.0,1.60,1.60,0.00,9.0,14.5,39.2
1,2025-08-27,39.2,28.2,0.40,0.40,0.00,2.0,16.6,45.4
1,2025-08-28,36.1,29.5,2.60,2.60,0.00,10.0,13.0,36.4
1,2025-08-29,38.3,29.7,0.60,0.60,0.00,3.0,12.6,34.9
1,2025-08-30,41.2,30.3,0.00,0.00,0.00,0.0,13.8,38.2
1,2025-08-31,40.2,31.4,0.10,0.10,0.00,1.0,8.7,28.8
1,2025-09-01,37.9,31.2,1.90,1.90,0.00,9.0,12.5,36.4
1,2025-09-02,37.8,30.9,2.00,2.00,0.00,5.0,14.0,38.2
1,2025-09-03,38.1,29.1,11.10,11.10,0.00,14.0,14.3,38.2
1,2025-09-04,35.6,26.5,53.90,53.90,0.00,24.0,15.3,41.4
1,2025-09-05,34.7,24.2,49.50,49.50,0.00,6.0,19.7,46.1
1,2025-09-06,33.9,25.1,0.60,0.60,0.00,3.0,9.4,26.6
1,2025-09-07,35.2,27.6,0.00,0.00,0.00,0.0,15.0,36.4
1,2025-09-08,38.1,28.0,0.00,0.00,0.00,0.0,15.6,40.0
1,2025-09-09,38.5,29.7,3.40,3.40,0.00,7.0,13.2,36.0
1,2025-09-10,38.4,27.5,41.20,41.20,0.00,19.0,13.2,36.4
1,2025-09-11,34.5,25.9,20.80,20.80,0.00,10.0,10.6,28.4
1,2025-09-12,33.1,25.3,64.30,64.30,0.00,22.0,11.6,36.4
1,2025-09-13,33.7,28.1,29.40,29.40,0.00,18.0,10.3,35.3
1,2025-09-14,35.6,28.9,0.30,0.30,0.00,3.0,11.2,29.5
1,2025-09-15,39.0,29.4,0.10,0.10,0.00,1.0,12.2,31.7
1,2025-09-16,37.8,29.3,0.20,0.20,0.00,2.0,7.9,24.8
1,2025-09-17,37.8,29.9,0.30,0.30,0.00,3.0,15.0,38.5
1,2025-09-18,35.8,26.3,2.00,2.00,0.00,7.0,20.7,54.7
1,2025-09-19,26.9,21.8,8.00,8.00,0.00,7.0,16.1,39.2
1,2025-09-20,28.3,24.2,36.60,36.60,0.00,15.0,14.6,36.4
1,2025-09-21,32.0,21.6,0.70,0.70,0.00,4.0,18.9,45.4
1,2025-09-22,27.8,18.1,0.00,0.00,0.00,0.0,11.8,27.7
1,2025-09-23,25.0,18.5,0.00,0.00,0.00,0.0,11.8,30.6
1,2025-09-24,25.9,19.5,0.00,0.00,0.00,0.0,11.3,30.2
1,2025-09-25,29.1,23.0,0.00,0.00,0.00,0.0,13.9,35.6
1,2025-09-26,36.3,21.5,0.00,0.00,0.00,0.0,10.2,25.9
1,2025-09-27,30.1,22.9,1.30,1.30,0.00,5.0,9.4,28.8
1,2025-09-28,29.5,25.7,4.50,4.50,0.00,13.0,14.1,37.1
1,2025-09-29,29.6,20.6,4.20,4.20,0.00,7.0,19.3,48.6
1,2025-09-30,28.2,20.8,9.30,9.30,0.00,12.0,14.1,30.6
1,2025-10-01,28.0,16.7,1.80,1.80,0.00,4.0,9.1,25.2
1,2025-10-02,28.8,20.0,0.00,0.00,0.00,0.0,11.3,28.4
1,2025-10-03,25.9,22.0,0.10,0.10,0.00,1.0,14.8,32.4
1,2025-10-04,26.6,20.9,12.50,12.50,0.00,7.0,15.3,34.2
1,2025-10-05,30.5,22.4,2.60,2.60,0.00,7.0,11.8,25.2
1,2025-10-06,34.0,21.0,0.10,0.10,0.00,1.0,14.0,31.0
1,2025-10-07,26.5,21.2,0.00,0.00,0.00,0.0,18.0,43.2
1,2025-10-08,32.0,24.5,0.00,0.00,0.00,0.0,10.3,25.2
1,2025-10-09,32.3,19.5,0.50,0.50,0.00,5.0,16.9,42.8
1,2025-10-10,22.7,20.2,1.90,1.90,0.00,5.0,9.1,19.1
1,2025-10-11,24.9,21.1,17.20,17.20,0.00,10.0,12.5,31.7
1,2025-10-12,29.5,23.7,0.20,0.20,0.00,2.0,9.8,24.5
1,2025-10-13,32.0,22.6,0.00,0.00,0.00,0.0,16.0,38.2
1,2025-10-14,23.3,17.9,14.70,14.70,0.00,9.0,13.2,28.8
1,2025-10-15,24.3,19.8,0.20,0.20,0.00,1.0,12.9,29.9
1,2025-10-16,26.2,20.3,8.60,8.60,0.00,8.0,16.9,35.6
1,2025-10-17,28.2,17.5,0.50,0.50,0.00,4.0,10.9,28.4
1,2025-10-18,26.6,21.7,0.90,0.90,0.00,3.0,12.9,28.1
1,2025-10-19,26.5,20.6,14.10,14.10,0.00,10.0,11.3,31.3
1,2025-10-20,26.7,18.9,6.50,6.50,0.00,9.0,14.4,33.8
1,2025-10-21,20.2,16.5,5.20,5.20,0.00,6.0,7.1,18.0
1,2025-10-22,17.5,13.0,26.50,26.50,0.00,17.0,6.4,15.5
1,2025-10-23,19.8,13.2,0.50,0.50,0.00,2.0,7.5,17.6
1,2025-10-24,17.0,12.8,6.30,6.30,0.00,18.0,9.5,22.0
1,2025-10-25,20.8,17.1,10.70,10.70,0.00,14.0,12.8,31.3
1,2025-10-26,24.6,14.3,17.90,17.90,0.00,9.0,19.5,44.3
1,2025-10-27,18.9,8.9,0.00,0.00,0.00,0.0,22.4,52.6
1,2025-10-28,14.9,5.7,0.00,0.00,0.00,0.0,20.7,50.0
1,2025-10-29,18.2,9.1,0.20,0.20,0.00,2.0,12.4,25.6
1,2025-10-30,19.2,11.7,0.00,0.00,0.00,0.0,11.1,23.8
1,2025-10-31,18.3,10.2,31.40,31.40,0.00,12.0,28.1,84.6
1,2025-11-01,17.1,11.2,0.00,0.00,0.00,0.0,22.6,52.9
1,2025-11-02,16.4,8.9,0.00,0.00,0.00,0.0,16.4,40.3
1,2025-11-03,13.6,5.0,0.00,0.00,0.00,0.0,21.1,51.1
1,2025-11-04,15.3,10.6,0.00,0.00,0.00,0.0,9.2,24.8
1,2025-11-05,15.5,10.6,1.50,1.50,0.00,7.0,15.0,30.2
1,2025-11-06,20.8,7.5,0.00,0.00,0.00,0.0,11.7,23.8
1,2025-11-07,20.3,6.7,0.00,0.00,0.00,0.0,14.2,33.1
1,2025-11-08,17.9,11.6,1.50,1.50,0.00,4.0,10.4,25.6
1,2025-11-09,17.0,12.0,16.80,16.80,0.00,10.0,18.8,41.8
1,2025-11-10,15.2,4.4,0.00,0.00,0.00,0.0,27.8,64.8
1,2025-11-11,13.3,4.3,0.00,0.00,0.00,0.0,18.3,43.9
1,2025-11-12,15.2,9.4,0.00,0.00,0.00,0.0,9.7,20.9
1,2025-11-13,17.0,4.2,0.00,0.00,0.00,0.0,14.1,31.0
1,2025-11-14,18.3,3.8,0.00,0.00,0.00,0.0,9.2,21.6
1,2025-11-15,17.5,9.7,0.00,0.00,0.00,0.0,8.6,18.7
1,2025-11-16,18.7,5.5,0.00,0.00,0.00,0.0,9.1,19.1
1,2025-11-17,17.0,6.0,0.00,0.00,0.00,0.0,19.0,46.4
1,2025-11-18,9.0,1.3,0.00,0.00,0.00,0.0,24.0,64.4
1,2025-11-19,9.2,0.5,0.00,0.00,0.00,0.0,16.8,43.2
1,2025-11-20,11.4,4.6,0.00,0.00,0.00,0.0,15.7,40.7
1,2025-11-21,11.7,4.8,0.00,0.00,0.00,0.0,20.5,52.2
1,2025-11-22,15.4,5.3,0.00,0.00,0.00,0.0,9.2,24.5
1,2025-11-23,16.8,1.8,0.00,0.00,0.00,0.0,10.5,24.8
1,2025-11-24,15.8,6.8,0.00,0.00,0.00,0.0,11.1,29.5
1,2025-11-25,12.1,5.1,2.20,2.20,0.00,5.0,17.8,40.0
1,2025-11-26,13.4,6.0,0.20,0.20,0.00,2.0,20.8,51.5
1,2025-11-27,13.2,6.9,31.30,31.30,0.00,11.0,21.4,47.9
1,2025-11-28,9.8,1.3,0.00,0.00,0.00,0.0,27.3,64.8
1,2025-11-29,15.4,1.3,0.00,0.00,0.00,0.0,10.6,22.7
1,2025-11-30,13.3,1.8,0.00,0.00,0.00,0.0,13.5,33.1
1,2025-12-01,17.0,4.8,0.00,0.00,0.00,0.0,11.7,29.5
1,2025-12-02,17.4,6.3,0.10,0.10,0.00,1.0,12.3,29.5
1,2025-12-03,9.0,-3.0,0.00,0.00,0.00,0.0,27.3,65.5
1,2025-12-04,2.1,-0.5,0.00,0.00,0.00,0.0,23.2,55.1
1,2025-12-05,4.4,-4.6,0.00,0.00,0.00,0.0,21.8,52.6
1,2025-12-06,9.7,-0.6,0.00,0.00,0.00,0.0,13.0,27.4
1,2025-12-07,10.9,2.7,0.00,0.00,0.00,0.0,17.0,42.5
1,2025-12-08,13.2,0.8,0.00,0.00,0.00,0.0,19.6,43.6
1,2025-12-09,10.8,0.9,0.00,0.00,0.00,0.0,17.9,42.1
1,2025-12-10,8.6,0.9,0.00,0.00,0.00,0.0,18.8,46.1
1,2025-12-11,11.8,1.8,0.00,0.00,0.00,0.0,19.2,47.2
1,2025-12-12,4.6,-2.3,0.00,0.00,0.00,0.0,27.9,64.4
1,2025-12-13,8.7,4.6,7.60,7.60,0.00,13.0,15.0,32.8
1,2025-12-14,10.6,1.2,2.80,2.80,0.00,3.0,25.3,59.0
1,2025-12-15,5.9,-0.6,0.00,0.00,0.00,0.0,21.3,50.8
1,2025-12-16,7.3,3.1,0.00,0.00,0.00,0.0,17.9,41.8
1,2025-12-17,11.0,1.3,0.20,0.20,0.00,2.0,15.6,33.8
1,2025-12-18,10.7,4.3,0.00,0.00,0.00,0.0,12.7,28.1
1,2025-12-19,14.1,8.1,4.60,4.60,0.00,5.0,14.0,27.7
1,2025-12-20,13.5,11.0,15.00,15.00,0.00,13.0,14.3,31.0
1,2025-12-21,15.7,3.5,10.10,10.10,0.00,12.0,21.2,47.5
1,2025-12-22,12.9,2.7,0.00,0.00,0.00,0.0,12.3,28.1
1,2025-12-23,8.9,4.5,4.80,4.80,0.00,6.0,19.0,38.9
1,2025-12-24,14.2,7.5,12.20,12.20,0.00,12.0,21.5,49.7
1,2025-12-25,16.5,-0.5,5.10,5.10,0.00,10.0,23.9,55.1
1,2025-12-26,1.8,-5.8,0.00,0.00,0.00,0.0,25.4,61.6
1,2025-12-27,2.0,-2.5,0.00,0.00,0.00,0.0,17.9,44.6
1,2025-12-28,8.8,-2.2,0.00,0.00,0.00,0.0,9.0,19.4
1,2025-12-29,8.6,1.9,0.00,0.00,0.00,0.0,10.5,25.2
1,2025-12-30,10.3,-0.2,0.00,0.00,0.00,0.0,19.5,43.9
1,2025-12-31,4.3,-1.6,0.00,0.00,0.00,0.0,28.3,68.8
1,2026-01-01,2.8,-2.8,0.00,0.00,0.00,0.0,22.4,53.6
1,2026-01-02,1.6,-4.8,0.00,0.00,0.00,0.0,21.1,52.9
1,2026-01-03,0.9,-3.7,0.00,0.00,0.00,0.0,24.7,64.8
1,2026-01-04,3.0,-0.6,0.00,0.00,0.00,0.0,25.7,59.0
1,2026-01-05,6.3,-2.5,0.00,0.00,0.00,0.0,21.3,56.5
1,2026-01-06,2.9,-4.3,0.00,0.00,0.00,0.0,23.0,54.4
1,2026-01-07,6.7,-0.9,0.00,0.00,0.00,0.0,18.0,41.4
1,2026-01-08,3.2,-5.2,0.00,0.00,0.00,0.0,25.6,64.1
1,2026-01-09,5.3,-5.2,0.00,0.00,0.00,0.0,13.9,35.3
1,2026-01-10,9.0,0.7,0.00,0.00,0.00,0.0,22.0,51.5
1,2026-01-11,3.4,-6.2,0.00,0.00,0.00,0.0,33.6,79.2
