Downloaded at: 2026/09/16 14:20:47

,Saga,Saga,Saga,Saga,Saga,Saga,Nakamura,Nakamura,Nakamura,Nakamura,Nakamura,Nakamura,Sukumo,Sukumo,Sukumo,Sukumo,Sukumo,Sukumo,Shimizu,Shimizu,Shimizu,Shimizu,Shimizu,Shimizu
Date,Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃),Max temperature (℃),Max temperature (℃),Max temperature (℃),Min temperature (℃),Min temperature (℃),Min temperature (℃)
,,,,,,,,,,,,,,,,,,,,,,,,
,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.,,Quality info,Homogeneity no.
2022/1/1,10.9,8,1,-1.7,8,1,11.0,8,1,-2.3,8,1,12.1,8,1,1.2,8,1,10.7,8,1,1.3,8,1
2022/1/2,14.9,8,1,0.9,8,1,13.7,8,1,-1.1,8,1,14.3,8,1,1.9,8,1,14.1,8,1,5.6,8,1
2022/1/3,14.7,8,1,-0.1,8,1,13.4,8,1,-2.1,8,1,14.1,8,1,2.4,8,1,14.1,8,1,5.1,8,1
2022/1/4,12.6,8,1,1.5,8,1,11.4,8,1,-0.1,8,1,11.9,8,1,4.1,8,1,12.8,8,1,5.1,8,1
2022/1/5,11.6,8,1,0.3,8,1,9.7,8,1,-2.2,8,1,9.9,8,1,1.7,8,1,11.2,8,1,4.9,8,1
2022/1/6,9.5,4,1,2.2,4,1,11.1,8,1,2.3,8,1,12.9,8,1,3.6,8,1,12.3,8,1,5.3,8,1
2022/1/7,12.1,8,1,0.8,8,1,12.1,8,1,-0.6,8,1,12.6,8,1,2.1,8,1,12.4,8,1,6.1,8,1
2022/1/8,13.7,8,1,1.0,8,1,12.8,8,1,-2.2,8,1,12.4,8,1,1.5,8,1,12.0,8,1,6.3,8,1
2022/1/9,14.8,8,1,1.3,8,1,14.5,8,1,-1.5,8,1,14.1,8,1,2.7,8,1,14.3,8,1,7.2,8,1
2022/1/10,15.0,8,1,3.3,8,1,15.6,8,1,0.2,8,1,14.9,8,1,3.1,8,1,15.3,8,1,7.3,8,1
2022/1/11,10.6,8,1,3.5,8,1,10.6,8,1,3.4,8,1,14.7,8,1,5.3,8,1,15.6,8,1,3.8,8,1
2022/1/12,9.0,8,1,0.1,8,1,7.6,8,1,-1.3,8,1,8.0,8,1,4.5,8,1,8.7,8,1,1.6,8,1
2022/1/13,8.5,8,1,-0.9,8,1,7.0,8,1,-2.0,8,1,9.3,8,1,4.3,8,1,9.0,8,1,4.0,8,1
2022/1/14,9.4,8,1,0.2,8,1,7.7,8,1,-1.0,8,1,8.3,8,1,0.9,8,1,9.5,8,1,1.3,8,1
2022/1/15,11.5,8,1,-0.8,8,1,13.0,8,1,-3.3,8,1,11.9,8,1,-0.4,8,1,11.9,8,1,2.5,8,1
2022/1/16,14.2,8,1,-0.6,8,1,13.7,8,1,-1.1,8,1,14.6,8,1,1.0,8,1,13.5,8,1,5.2,8,1
2022/1/17,11.0,8,1,1.8,8,1,10.2,5,1,0.5,5,1,10.1,8,1,7.2,8,1,11.1,8,1,5.8,8,1
2022/1/18,10.7,8,1,-0.2,8,1,9.5,8,1,-1.4,8,1,9.5,8,1,1.4,8,1,10.6,8,1,2.6,8,1
2022/1/19,11.7,8,1,-1.5,8,1,11.1,8,1,-4.7,8,1,11.3,8,1,-0.8,8,1,11.3,8,1,2.7,8,1
2022/1/20,10.9,8,1,-1.4,8,1,9.4,8,1,-3.0,8,1,10.2,8,1,1.8,8,1,10.4,8,1,4.1,8,1
2022/1/21,10.0,8,1,-2.0,8,1,10.1,8,1,-5.0,8,1,11.3,8,1,-0.7,8,1,10.4,8,1,2.8,8,1
2022/1/22,12.7,8,1,0.0,8,1,13.0,8,1,-2.4,8,1,12.2,8,1,0.9,8,1,14.1,8,1,4.8,8,1
2022/1/23,10.8,8,1,7.3,8,1,9.6,8,1,6.2,8,1,11.3,8,1,7.5,8,1,14.7,8,1,10.2,8,1
2022/1/24,15.1,8,1,7.7,8,1,13.0,8,1,6.5,8,1,12.7,8,1,8.2,8,1,14.0,8,1,11.7,8,1
2022/1/25,11.7,8,1,4.3,8,1,11.2,8,1,1.9,8,1,12.8,8,1,4.6,8,1,12.6,8,1,7.6,8,1
2022/1/26,14.7,8,1,3.6,8,1,14.0,8,1,1.8,8,1,14.6,8,1,3.1,8,1,14.8,8,1,7.4,8,1
2022/1/27,13.9,8,1,4.5,8,1,13.5,8,1,4.2,8,1,13.3,8,1,4.9,8,1,14.1,8,1,8.0,8,1
2022/1/28,15.0,8,1,4.6,8,1,14.0,8,1,2.5,8,1,14.3,8,1,2.8,8,1,15.0,8,1,6.3,8,1
2022/1/29,11.2,8,1,5.0,8,1,11.4,8,1,3.4,8,1,11.9,8,1,5.5,8,1,12.2,8,1,7.2,8,1
2022/1/30,11.7,8,1,5.8,8,1,10.0,8,1,5.3,8,1,10.7,8,1,4.3,8,1,11.8,8,1,7.0,8,1
2022/1/31,12.9,8,1,-0.8,8,1,11.5,8,1,-0.2,8,1,11.9,8,1,2.0,8,1,12.8,8,1,3.5,8,1
2022/2/1,13.0,8,1,0.5,8,1,12.6,8,1,-2.8,8,1,12.7,8,1,1.0,8,1,12.6,8,1,4.8,8,1
2022/2/2,12.5,8,1,-0.6,8,1,11.5,8,1,-1.6,8,1,11.2,8,1,1.0,8,1,10.4,8,1,2.6,8,1
2022/2/3,11.2,8,1,4.1,8,1,9.9,8,1,1.7,8,1,9.4,8,1,5.0,8,1,9.6,8,1,6.0,8,1
2022/2/4,11.9,8,1,3.2,8,1,10.8,8,1,3.7,8,1,10.3,8,1,3.5,8,1,12.2,8,1,5.1,8,1
2022/2/5,6.8,8,1,1.2,8,1,6.1,8,1,0.1,8,1,8.1,8,1,3.6,8,1,7.8,8,1,3.7,8,1
2022/2/6,6.4,8,1,-1.6,8,1,6.2,8,1,-1.3,8,1,5.7,8,1,2.6,8,1,6.4,8,1,0.8,8,1
2022/2/7,10.4,8,1,-2.4,8,1,8.9,8,1,-3.7,8,1,9.9,8,1,0.5,8,1,10.3,8,1,1.2,8,1
2022/2/8,10.8,8,1,2.7,8,1,9.0,8,1,0.1,8,1,9.6,8,1,2.9,8,1,10.7,8,1,5.6,8,1
2022/2/9,13.3,8,1,1.0,8,1,13.4,8,1,-1.6,8,1,13.1,8,1,1.6,8,1,13.4,8,1,6.9,8,1
2022/2/10,12.7,8,1,3.9,8,1,12.1,8,1,1.6,8,1,13.0,8,1,4.9,8,1,12.6,8,1,6.1,8,1
2022/2/11,14.5,8,1,2.4,8,1,15.4,8,1,0.4,8,1,15.1,8,1,2.3,8,1,14.7,8,1,6.8,8,1
2022/2/12,13.4,8,1,3.7,8,1,14.3,8,1,1.6,8,1,13.9,8,1,5.0,8,1,15.2,8,1,9.2,8,1
2022/2/13,9.9,8,1,7.5,8,1,9.3,8,1,7.3,8,1,10.3,8,1,8.1,8,1,13.2,8,1,9.7,8,1
2022/2/14,14.1,8,1,5.3,8,1,14.6,8,1,3.6,8,1,13.9,8,1,5.6,8,1,13.4,8,1,8.2,8,1
2022/2/15,15.4,8,1,2.0,8,1,13.9,8,1,-0.2,8,1,14.5,8,1,2.9,8,1,13.8,8,1,6.7,8,1
2022/2/16,7.6,8,1,2.5,8,1,7.0,8,1,3.6,8,1,8.1,8,1,4.9,8,1,7.9,8,1,4.3,8,1
2022/2/17,6.3,8,1,-1.1,8,1,5.2,8,1,-2.8,8,1,5.1,8,1,-0.9,8,1,5.6,8,1,0.3,8,1
2022/2/18,10.6,8,1,-1.3,8,1,10.3,8,1,-3.3,8,1,9.7,8,1,-1.0,8,1,10.1,8,1,1.8,8,1
2022/2/19,9.6,8,1,3.7,8,1,8.9,8,1,2.5,8,1,9.7,8,1,4.3,8,1,11.7,8,1,7.7,8,1
2022/2/20,8.5,8,1,1.7,8,1,7.3,8,1,1.6,8,1,8.0,8,1,3.2,8,1,8.5,8,1,1.7,8,1
2022/2/21,9.0,8,1,-0.9,8,1,8.1,8,1,-1.7,8,1,7.4,8,1,3.1,8,1,8.4,8,1,0.2,8,1
2022/2/22,10.9,8,1,-1.4,8,1,9.7,8,1,-1.8,8,1,10.0,8,1,0.9,8,1,10.1,8,1,1.8,8,1
2022/2/23,8.8,8,1,-0.3,8,1,8.6,8,1,0.5,8,1,8.6,8,1,0.3,8,1,8.6,8,1,2.2,8,1
2022/2/24,11.1,8,1,-2.3,8,1,10.1,8,1,-1.9,8,1,9.5,8,1,0.7,8,1,11.0,8,1,0.4,8,1
2022/2/25,13.7,8,1,-2.1,8,1,12.7,8,1,-2.1,8,1,12.3,8,1,-1.0,8,1,12.4,8,1,0.7,8,1
2022/2/26,16.0,8,1,-1.3,8,1,15.7,8,1,-3.1,8,1,12.6,8,1,-0.3,8,1,13.1,8,1,3.2,8,1
2022/2/27,18.1,8,1,2.6,8,1,16.8,8,1,0.1,8,1,15.9,8,1,2.7,8,1,16.9,8,1,7.4,8,1
2022/2/28,15.9,8,1,2.6,8,1,16.8,8,1,-0.5,8,1,14.4,8,1,1.4,8,1,16.2,8,1,5.5,8,1
2022/3/1,11.7,8,1,5.4,8,1,13.0,8,1,3.4,8,1,15.4,8,1,7.2,8,1,16.0,8,1,9.8,8,1
2022/3/2,18.5,8,1,6.2,8,1,17.4,8,1,4.7,8,1,17.5,8,1,8.2,8,1,16.7,8,1,6.7,8,1
2022/3/3,17.3,8,1,1.6,8,1,15.7,8,1,2.0,8,1,15.0,8,1,4.4,8,1,14.9,8,1,4.0,8,1
2022/3/4,14.3,8,1,2.1,8,1,14.1,8,1,-0.8,8,1,13.4,8,1,2.3,8,1,15.8,8,1,6.2,8,1
2022/3/5,19.9,8,1,3.1,8,1,19.3,8,1,0.0,8,1,18.3,8,1,4.0,8,1,17.8,8,1,9.4,8,1
2022/3/6,13.9,8,1,3.9,8,1,12.2,8,1,2.1,8,1,11.9,8,1,4.1,8,1,12.8,8,1,6.5,8,1
2022/3/7,12.2,8,1,2.5,8,1,12.9,8,1,0.6,8,1,11.0,8,1,2.7,8,1,12.6,8,1,5.5,8,1
2022/3/8,15.1,8,1,1.9,8,1,16.0,8,1,-1.6,8,1,15.7,8,1,1.3,8,1,15.3,8,1,5.2,8,1
2022/3/9,16.4,8,1,3.5,8,1,17.2,8,1,0.3,8,1,18.1,8,1,3.4,8,1,17.1,8,1,7.7,8,1
2022/3/10,17.1,8,1,3.8,8,1,18.6,8,1,0.3,8,1,16.2,8,1,4.1,8,1,17.6,8,1,8.5,8,1
2022/3/11,19.2,8,1,6.8,8,1,20.1,8,1,4.2,8,1,18.6,8,1,7.8,8,1,18.1,8,1,10.9,8,1
2022/3/12,22.0,8,1,9.1,8,1,22.8,8,1,7.0,8,1,19.2,8,1,10.4,8,1,19.6,8,1,12.8,8,1
2022/3/13,19.3,8,1,10.1,8,1,19.0,8,1,8.0,8,1,20.2,8,1,11.7,8,1,20.4,8,1,15.6,8,1
2022/3/14,24.6,8,1,13.8,8,1,26.1,8,1,13.7,8,1,21.5,8,1,15.3,8,1,21.5,8,1,17.5,8,1
2022/3/15,27.2,8,1,11.5,8,1,26.4,8,1,11.4,8,1,25.9,8,1,13.6,8,1,25.2,8,1,15.0,8,1
2022/3/16,23.4,8,1,9.9,8,1,26.4,8,1,6.9,8,1,20.1,8,1,10.8,8,1,20.6,8,1,14.3,8,1
2022/3/17,19.8,8,1,8.0,8,1,20.1,8,1,5.4,8,1,19.5,8,1,9.7,8,1,19.1,8,1,12.9,8,1
2022/3/18,17.4,8,1,11.1,8,1,16.1,8,1,12.0,8,1,16.5,8,1,12.3,8,1,19.1,8,1,12.5,8,1
2022/3/19,19.5,8,1,8.5,8,1,17.9,8,1,8.3,8,1,16.1,8,1,10.1,8,1,16.2,8,1,10.3,8,1
2022/3/20,15.5,8,1,6.5,8,1,16.5,8,1,5.0,8,1,17.0,8,1,7.0,8,1,16.1,8,1,7.9,8,1
2022/3/21,15.6,8,1,7.2,8,1,15.7,8,1,7.1,8,1,15.1,8,1,8.6,8,1,14.9,8,1,8.5,8,1
2022/3/22,14.5,8,1,7.7,8,1,14.2,8,1,7.5,8,1,15.5,8,1,8.8,8,1,14.3,8,1,9.7,8,1
2022/3/23,14.1,8,1,5.9,8,1,13.4,8,1,5.7,8,1,13.5,8,1,7.1,8,1,14.1,8,1,10.4,8,1
2022/3/24,17.5,8,1,5.1,8,1,19.0,8,1,5.7,8,1,17.5,8,1,4.8,8,1,16.6,8,1,8.6,8,1
2022/3/25,18.5,8,1,6.5,8,1,19.0,8,1,4.6,8,1,19.7,8,1,6.6,8,1,18.9,8,1,10.5,8,1
2022/3/26,18.9,8,1,15.5,8,1,19.5,8,1,15.5,8,1,21.2,8,1,15.6,8,1,19.9,8,1,15.2,8,1
2022/3/27,23.8,8,1,12.5,8,1,23.0,8,1,11.3,8,1,21.4,8,1,12.7,8,1,20.3,8,1,13.6,8,1
2022/3/28,19.3,8,1,12.1,8,1,18.6,8,1,11.0,8,1,17.8,8,1,12.9,8,1,18.6,8,1,14.0,8,1
2022/3/29,17.1,8,1,11.9,8,1,16.8,8,1,11.3,8,1,16.9,8,1,12.5,8,1,16.0,8,1,14.0,8,1
2022/3/30,19.0,8,1,12.6,8,1,19.7,8,1,12.4,8,1,20.9,8,1,14.2,8,1,19.2,8,1,13.9,8,1
2022/3/31,20.8,8,1,12.1,8,1,23.3,8,1,11.8,8,1,20.8,8,1,12.3,8,1,20.6,8,1,12.9,8,1
2022/4/1,16.3,8,1,5.5,8,1,17.2,8,1,5.3,8,1,16.6,8,1,8.6,8,1,15.8,8,1,10.8,8,1
2022/4/2,14.1,8,1,4.2,8,1,14.9,8,1,2.9,8,1,14.3,8,1,5.5,8,1,15.5,8,1,9.1,8,1
2022/4/3,17.8,8,1,5.2,8,1,17.9,8,1,3.6,8,1,17.0,8,1,5.6,8,1,16.1,8,1,9.3,8,1
2022/4/4,19.5,8,1,7.9,8,1,22.0,8,1,4.3,8,1,21.5,8,1,6.2,8,1,19.3,8,1,10.4,8,1
2022/4/5,19.0,8,1,6.6,8,1,21.0,8,1,3.4,8,1,18.7,8,1,5.9,8,1,20.0,8,1,10.1,8,1
2022/4/6,21.4,8,1,9.7,8,1,24.3,8,1,8.9,8,1,20.9,8,1,11.1,8,1,19.7,8,1,12.9,8,1
2022/4/7,23.0,8,1,8.4,8,1,23.6,8,1,5.9,8,1,19.8,8,1,9.2,8,1,20.8,8,1,12.1,8,1
2022/4/8,21.2,8,1,9.1,8,1,22.9,8,1,7.3,8,1,21.4,8,1,9.5,8,1,21.8,8,1,14.0,8,1
2022/4/9,21.4,8,1,10.1,8,1,24.6,8,1,7.9,8,1,21.3,8,1,10.3,8,1,22.1,8,1,13.5,8,1
2022/4/10,21.7,8,1,10.6,8,1,23.8,8,1,8.3,8,1,22.3,8,1,11.7,8,1,22.4,8,1,14.6,8,1
2022/4/11,20.9,8,1,13.0,8,1,20.7,8,1,12.0,8,1,22.4,8,1,14.1,8,1,20.2,8,1,16.8,8,1
2022/4/12,22.0,8,1,15.5,8,1,21.4,8,1,15.4,8,1,23.4,8,1,16.7,8,1,20.6,8,1,16.7,8,1
2022/4/13,23.5,8,1,16.0,8,1,26.5,8,1,16.3,8,1,23.0,8,1,17.5,8,1,23.1,8,1,17.9,8,1
2022/4/14,20.6,8,1,18.4,8,1,21.0,8,1,18.3,8,1,21.7,8,1,17.8,8,1,21.6,8,1,19.2,8,1
2022/4/15,21.9,8,1,14.3,8,1,21.3,8,1,13.1,8,1,22.0,8,1,14.5,8,1,20.6,8,1,15.6,8,1
2022/4/16,21.1,8,1,8.9,8,1,21.5,8,1,9.1,8,1,20.7,8,1,10.5,8,1,19.7,8,1,12.1,8,1
2022/4/17,20.2,8,1,7.6,8,1,23.0,8,1,6.3,8,1,20.0,8,1,8.6,8,1,20.1,8,1,12.3,8,1
2022/4/18,22.2,8,1,8.7,8,1,23.6,8,1,7.0,8,1,20.1,8,1,9.0,8,1,19.2,8,1,12.4,8,1
2022/4/19,22.8,8,1,11.6,8,1,23.1,8,1,9.6,8,1,20.4,8,1,12.7,8,1,20.6,8,1,15.2,8,1
2022/4/20,22.0,8,1,9.2,8,1,22.8,8,1,6.7,8,1,22.4,8,1,10.0,8,1,21.6,8,1,16.1,8,1
2022/4/21,18.1,8,1,13.6,8,1,17.6,8,1,12.9,8,1,17.7,8,1,15.5,8,1,18.7,8,1,16.5,8,1
2022/4/22,22.8,8,1,13.1,8,1,25.5,8,1,12.8,8,1,21.3,8,1,13.5,8,1,20.5,8,1,14.6,8,1
2022/4/23,24.7,8,1,12.7,8,1,23.1,8,1,11.7,8,1,22.8,8,1,13.3,8,1,21.3,8,1,15.3,8,1
2022/4/24,19.0,8,1,15.3,8,1,19.0,8,1,15.2,8,1,18.5,8,1,16.0,8,1,18.8,8,1,16.3,8,1
2022/4/25,22.8,8,1,15.1,8,1,24.5,8,1,16.1,8,1,22.4,8,1,16.1,8,1,22.6,8,1,16.2,8,1
2022/4/26,24.8,8,1,17.4,8,1,27.2,8,1,17.8,8,1,25.2,8,1,18.5,8,1,25.0,8,1,18.8,8,1
2022/4/27,23.1,8,1,19.5,8,1,24.7,8,1,19.9,8,1,22.4,8,1,19.8,8,1,22.6,8,1,19.3,8,1
2022/4/28,24.6,8,1,17.9,8,1,25.8,8,1,18.0,8,1,23.6,8,1,19.0,8,1,24.4,8,1,18.4,8,1
2022/4/29,24.1,8,1,12.5,8,1,24.8,8,1,12.2,8,1,23.9,8,1,12.6,8,1,23.1,8,1,14.5,8,1
2022/4/30,19.8,8,1,9.1,8,1,21.6,8,1,9.4,8,1,19.4,8,1,9.6,8,1,19.8,8,1,11.8,8,1
2022/5/1,23.0,8,1,11.1,8,1,23.1,8,1,11.2,8,1,23.1,8,1,12.6,8,1,23.3,8,1,14.1,8,1
2022/5/2,24.1,8,1,11.3,8,1,23.0,8,1,10.4,8,1,22.8,8,1,12.1,8,1,20.6,8,1,13.4,8,1
2022/5/3,19.9,8,1,11.3,8,1,21.3,8,1,10.4,8,1,19.9,8,1,11.6,8,1,20.9,8,1,12.5,8,1
2022/5/4,22.5,8,1,9.4,8,1,25.1,8,1,7.5,8,1,23.0,8,1,9.6,8,1,22.6,8,1,12.8,8,1
2022/5/5,22.8,8,1,12.3,8,1,23.5,8,1,11.3,8,1,25.0,8,1,13.2,8,1,22.6,8,1,15.3,8,1
2022/5/6,21.9,8,1,17.0,8,1,22.9,8,1,17.6,8,1,22.7,8,1,18.8,8,1,21.8,8,1,19.4,8,1
2022/5/7,23.9,8,1,14.4,8,1,27.5,8,1,13.8,8,1,23.4,8,1,16.7,8,1,24.3,8,1,18.6,8,1
2022/5/8,24.0,8,1,15.3,8,1,26.1,8,1,14.9,8,1,23.0,8,1,16.2,8,1,25.1,8,1,17.6,8,1
2022/5/9,19.1,8,1,16.5,8,1,18.6,8,1,16.1,8,1,19.4,8,1,16.6,8,1,19.7,8,1,16.8,8,1
2022/5/10,22.1,8,1,16.3,8,1,21.9,8,1,15.9,8,1,23.6,8,1,16.5,8,1,20.5,8,1,17.1,8,1
2022/5/11,21.6,8,1,17.7,8,1,21.8,8,1,17.7,8,1,22.1,8,1,18.3,8,1,21.1,8,1,19.4,8,1
2022/5/12,20.4,8,1,18.3,8,1,20.1,8,1,18.4,8,1,20.3,8,1,19.1,8,1,21.9,8,1,19.3,8,1
2022/5/13,20.8,8,1,18.1,8,1,20.9,8,1,18.5,8,1,21.5,8,1,19.3,8,1,22.1,8,1,20.0,8,1
2022/5/14,28.1,8,1,16.1,8,1,25.6,8,1,16.3,8,1,25.6,8,1,14.8,8,1,23.6,8,1,18.6,8,1
2022/5/15,22.2,8,1,14.0,8,1,20.6,8,1,11.6,8,1,19.8,8,1,12.1,8,1,20.7,8,1,15.5,8,1
2022/5/16,19.9,8,1,13.9,8,1,20.9,8,1,13.7,8,1,20.0,8,1,14.3,8,1,18.8,8,1,15.3,8,1
2022/5/17,21.4,8,1,13.8,8,1,22.4,8,1,12.8,8,1,21.6,8,1,13.7,8,1,21.9,8,1,15.6,8,1
2022/5/18,23.9,8,1,12.0,8,1,25.9,8,1,10.8,8,1,24.1,8,1,12.6,8,1,23.9,8,1,15.9,8,1
2022/5/19,23.4,8,1,11.2,8,1,27.3,8,1,9.3,8,1,23.2,8,1,12.6,8,1,24.1,8,1,15.9,8,1
2022/5/20,23.9,8,1,14.6,8,1,23.6,8,1,13.2,8,1,23.3,8,1,15.4,8,1,23.5,8,1,16.8,8,1
2022/5/21,18.3,8,1,13.7,8,1,18.6,8,1,12.9,8,1,20.1,8,1,14.7,8,1,19.3,8,1,15.8,8,1
2022/5/22,25.0,8,1,12.6,8,1,29.7,8,1,11.4,8,1,29.0,8,1,12.9,8,1,24.3,8,1,15.3,8,1
2022/5/23,24.5,8,1,14.7,8,1,27.7,8,1,14.5,8,1,25.8,8,1,15.8,8,1,25.9,8,1,18.9,8,1
2022/5/24,25.2,8,1,15.9,8,1,27.0,8,1,14.2,8,1,28.3,8,1,16.6,8,1,25.2,8,1,20.1,8,1
2022/5/25,25.5,8,1,17.9,8,1,26.4,8,1,17.6,8,1,27.8,8,1,19.4,8,1,24.8,8,1,20.2,8,1
2022/5/26,22.5,8,1,17.8,8,1,22.6,8,1,18.0,8,1,23.3,8,1,18.6,8,1,24.6,8,1,18.6,8,1
2022/5/27,29.3,8,1,15.6,8,1,28.7,8,1,15.6,8,1,29.0,8,1,17.6,8,1,27.6,8,1,18.5,8,1
2022/5/28,30.5,8,1,13.7,8,1,30.2,8,1,13.1,8,1,28.2,8,1,15.9,8,1,25.1,8,1,19.6,8,1
2022/5/29,25.8,8,1,15.1,8,1,28.6,8,1,14.2,8,1,27.4,8,1,16.7,8,1,26.3,8,1,19.9,8,1
2022/5/30,20.8,8,1,16.6,8,1,20.7,8,1,17.0,8,1,21.1,8,1,18.1,8,1,21.9,8,1,18.5,8,1
2022/5/31,30.2,8,1,18.4,8,1,28.9,8,1,17.5,8,1,28.9,8,1,18.8,8,1,27.9,8,1,21.2,8,1
2022/6/1,24.4,8,1,15.2,8,1,24.8,8,1,14.0,8,1,25.7,8,1,16.3,8,1,23.5,8,1,19.2,8,1
2022/6/2,25.6,8,1,14.6,8,1,29.7,8,1,13.6,8,1,25.5,8,1,16.2,8,1,25.5,8,1,17.3,8,1
2022/6/3,26.9,8,1,14.8,8,1,30.4,8,1,14.4,8,1,25.5,8,1,17.2,8,1,25.5,8,1,18.2,8,1
2022/6/4,26.0,8,1,17.3,8,1,28.7,8,1,15.4,8,1,25.7,8,1,18.2,8,1,26.7,8,1,20.1,8,1
2022/6/5,22.8,8,1,17.9,8,1,23.0,8,1,17.3,8,1,23.1,8,1,17.7,8,1,22.5,8,1,18.1,8,1
2022/6/6,27.4,8,1,18.2,8,1,26.0,8,1,17.8,8,1,25.4,8,1,18.7,8,1,25.3,8,1,18.6,8,1
2022/6/7,27.1,8,1,17.1,8,1,27.0,8,1,18.5,8,1,26.9,8,1,19.8,8,1,24.9,8,1,17.9,8,1
2022/6/8,23.9,8,1,16.8,8,1,25.5,8,1,16.5,8,1,25.5,8,1,18.2,8,1,24.7,8,1,20.4,8,1
2022/6/9,25.5,8,1,17.1,8,1,26.2,8,1,16.8,8,1,27.6,8,1,18.7,8,1,24.7,8,1,20.6,8,1
2022/6/10,26.0,8,1,19.3,8,1,26.8,8,1,18.6,8,1,27.4,8,1,20.0,8,1,25.1,8,1,21.4,8,1
2022/6/11,21.4,8,1,17.6,8,1,21.2,8,1,17.3,8,1,22.3,8,1,17.9,8,1,22.7,8,1,18.3,8,1
2022/6/12,28.1,8,1,16.6,8,1,29.3,8,1,16.0,8,1,26.4,8,1,17.3,8,1,26.7,8,1,18.1,8,1
2022/6/13,22.0,8,1,17.5,8,1,22.8,8,1,17.3,8,1,22.8,8,1,17.7,8,1,23.6,8,1,18.6,8,1
2022/6/14,20.9,8,1,16.9,8,1,20.6,8,1,17.1,8,1,21.3,8,1,17.5,8,1,21.7,8,1,18.8,8,1
2022/6/15,23.8,8,1,19.0,8,1,25.9,8,1,19.1,8,1,27.3,8,1,20.0,8,1,27.3,8,1,21.1,8,1
2022/6/16,25.6,8,1,19.9,8,1,27.5,8,1,20.6,8,1,27.4,8,1,21.9,8,1,26.8,8,1,22.3,8,1
2022/6/17,25.9,8,1,19.7,8,1,27.8,8,1,19.7,8,1,29.5,8,1,21.4,8,1,26.8,8,1,22.6,8,1
2022/6/18,26.0,8,1,20.3,8,1,26.5,8,1,21.1,8,1,26.4,8,1,22.5,8,1,24.9,8,1,21.4,8,1
2022/6/19,25.0,8,1,19.6,8,1,25.5,8,1,19.9,8,1,26.8,8,1,21.7,8,1,25.6,8,1,21.3,8,1
2022/6/20,26.2,8,1,21.4,8,1,26.6,8,1,21.6,8,1,26.9,8,1,22.3,8,1,26.7,8,1,22.2,8,1
2022/6/21,25.9,8,1,21.5,8,1,26.1,8,1,21.6,8,1,25.9,8,1,21.5,8,1,25.6,8,1,22.0,8,1
2022/6/22,32.5,8,1,21.8,8,1,32.8,8,1,22.1,8,1,28.4,8,1,23.1,8,1,27.5,8,1,24.0,8,1
2022/6/23,31.1,5,1,21.6,5,1,32.6,8,1,21.1,8,1,30.0,8,1,22.6,8,1,27.9,8,1,24.5,8,1
2022/6/24,30.3,8,1,23.0,8,1,32.9,8,1,23.0,8,1,31.1,8,1,25.5,8,1,27.9,8,1,24.7,8,1
2022/6/25,32.3,8,1,22.5,8,1,30.6,8,1,22.0,8,1,29.2,8,1,23.4,8,1,27.4,8,1,24.1,8,1
2022/6/26,28.3,8,1,21.6,8,1,31.9,8,1,21.5,8,1,32.3,8,1,22.6,8,1,29.5,8,1,24.5,8,1
2022/6/27,32.0,8,1,23.0,8,1,33.1,8,1,23.1,8,1,30.1,8,1,24.8,8,1,28.5,8,1,25.2,8,1
2022/6/28,30.3,8,1,22.7,8,1,33.8,8,1,21.7,8,1,31.1,8,1,24.7,8,1,29.3,8,1,25.7,8,1
2022/6/29,31.6,8,1,22.4,8,1,33.8,8,1,21.8,8,1,30.8,8,1,25.6,8,1,30.2,8,1,25.6,8,1
2022/6/30,30.7,8,1,22.6,8,1,34.8,8,1,22.5,8,1,30.2,8,1,24.4,8,1,30.2,8,1,25.7,8,1
2022/7/1,32.4,8,1,22.4,8,1,34.3,8,1,20.6,8,1,29.8,8,1,22.1,8,1,31.2,8,1,24.6,8,1
2022/7/2,30.1,8,1,22.5,8,1,30.3,8,1,22.3,8,1,27.0,4,1,23.4,4,1,28.4,8,1,24.0,8,1
2022/7/3,28.1,8,1,24.4,8,1,28.4,8,1,24.3,8,1,28.7,8,1,25.0,8,1,27.9,8,1,25.2,8,1
2022/7/4,26.6,8,1,23.2,8,1,25.2,8,1,23.6,8,1,27.1,8,1,24.3,8,1,26.5,8,1,23.3,8,1
2022/7/5,26.7,8,1,22.6,8,1,26.3,8,1,23.5,8,1,27.3,8,1,23.4,8,1,27.0,8,1,25.1,8,1
2022/7/6,35.2,8,1,23.3,8,1,32.9,8,1,23.4,8,1,32.8,8,1,23.8,8,1,27.9,8,1,25.3,8,1
2022/7/7,29.7,8,1,24.4,8,1,31.3,8,1,24.3,8,1,29.7,8,1,24.0,8,1,30.2,8,1,25.1,8,1
